YEAR,ECOSUBCD,SPCD,COMMON_NAME,SCIENTIFIC_NAME,FSI,PERC_FSI,FSI_STATUS,FSI_INT,PERC_FSI_INT,PREV_RD,CURR_RD,TPA_RATE,BA_RATE,FSI_VAR,PERC_FSI_VAR,PREV_RD_VAR,CURR_RD_VAR,TPA_RATE_VAR,BA_RATE_VAR,nPlots,N
2018,M261Gm,768,bitter cherry,Prunus emarginata,-8.20457460446766e-05,-1.37257770457721,Decline,0,1.17399405925369e-08,0.00597749371646314,0.00514062710680743,0,-0.0170150704910063,0,4.85402118793008e-16,0,-7.10394960939524e-21,0,0,1,16
2018,M262Aa,312,bigleaf maple,Acer macrophyllum,0.00257960360374769,Inf,Stable,,,0,0.0250221549563526,Inf,Inf,-2.78133204183669e-21,,0,0,,,1,6
2018,M262Aa,730,California sycamore,Platanus racemosa,0.0001742776094896,0.598121868433945,Stable,,0,0.029137474933981,0.0308279677460301,0,0.00761635899343412,-4.34583131536983e-23,0,3.56010501355096e-19,3.56010501355096e-19,0,5.06288620614991e-20,1,6
2018,M262Aa,801,California live oak,Quercus agrifolia,0.00161356328530376,1.30574154194985,Expand,0.000676895708365846,0.0124696497238133,0.123574477296191,0.13906235664386,-0.0332250231947225,-0.0126959396661687,6.50806824328517e-06,0.00220860008958294,0.0366631205574673,0.0466419410266755,0.00527802591074296,0.00642421077464904,4,57
2018,M262Aa,807,blue oak,Quercus douglasii,0.00111997704402828,0.739156699250236,Expand,0.000540178935728327,0.0425824832657589,0.151520921769949,0.162322515226191,0,0.00951317886732164,7.22806928794382e-07,0.00449168183895449,0.0165788484059708,0.0187322871598243,0,3.91401107541768e-06,2,12
2018,M262Aa,818,California black oak,Quercus kelloggii,-0.00223186429841866,-6.92497515450007,Decline,0.00098955861362925,1.00442457832667,0.03222920297365,0.0106881532847646,-0.060693060549402,0.205584139960324,3.1930527638112e-06,3.28971072681737,0.000301458216695587,7.68376556657719e-09,0.00017013751009185,0.219796681337547,2,15
2018,M262Aa,821,California white oak,Quercus lobata,0.000189938905455448,0.652775978059218,Expand,2.14271856591976e-05,0.051140057438511,0.0290971040356233,0.0309643038994869,-0.0300253813044023,-0.0194872054988589,7.23865040748672e-09,0.041233458233819,1.8713288062335e-05,2.64857807123168e-05,0.000376889029915716,0.000706417718236702,3,63
2018,M262Aa,981,California-laurel,Umbellularia californica,0.00284902604613732,1.77060890082011,Expand,0.000999380520231339,0.686689689626536,0.160906569757879,0.18849515712481,0.000665512414375047,0.0394814789610537,2.21294154507529e-06,1.04479054941171,7.87345621017563e-05,3.13266779216547e-05,5.17300062392969e-07,0.00112644131149741,2,11
2018,M262Ab,127,gray or California foothill pine,Pinus sabiniana,-0.000935591620574328,-1.9591192285087,Stable,0.000977756202120831,2.0587102849597,0.0477557264999389,0.0387209171261946,-0.00959643731567126,-0.0596851065201173,5.85996004568156e-06,25.9790917899208,0.000267662527440469,0.000789936146632511,0.0019514068562961,0.000630523880256434,4,26
2018,M262Ab,312,bigleaf maple,Acer macrophyllum,0.00069649605156953,0.564387608791529,Expand,0,1.17076560596741e-08,0.123407396037782,0.130442006158634,0,0.00738985912370483,0,1.60251204419735e-16,0,7.99712002838915e-18,0,-3.53236577090201e-20,1,7
2018,M262Ab,333,California buckeye,Aesculus californica,0.00200972559573085,12.9501243562661,Expand,0.000408477385635648,7.00986470203859,0.0155189675438014,0.0344069800028961,0.227814961058538,0.105549776049983,5.87632632265638e-07,173.056987951906,0.00014198818145751,0.000108750661485839,0.0591555376990983,0.0105311573853122,4,16
2018,M262Ab,730,California sycamore,Platanus racemosa,-0.000207231556011423,-0.893424438761673,Decline,0.000195234948314162,0.323549426364568,0.0231951967083702,0.0211129950615547,-0.0241210529137984,-0.0465838857410278,3.46101518880279e-08,0.0950538364365639,0.000164319035586166,0.000120222771123466,0.000335081373722587,1.55063329580723e-05,2,6
2018,M262Ab,801,California live oak,Quercus agrifolia,0.000717637907251362,0.317776881733119,Expand,0.000306931886042112,0.112230670821169,0.225830747453196,0.232384565192803,0.0552894774832269,-0.00995723735182434,7.24737691919195e-07,0.0968991461074718,0.00643325294455503,0.0073755883866691,0.000744795246073633,0.000101328354820998,10,32
2018,M262Ab,805,canyon live oak,Quercus chrysolepis,0.000250441650103015,0.866011134538131,Expand,4.21507909721564e-05,0.046744112981337,0.0289189873103171,0.0313232271513061,0,0.0108234665029362,4.86535979389849e-09,0.0059835283149065,0.000113156354375833,0.0001278509179262,0,6.7440541131933e-07,2,13
2018,M262Ab,807,blue oak,Quercus douglasii,0.000538583725732003,0.45293356524103,Stable,0.00065177092663343,0.540054516398392,0.118910093458274,0.123984301534152,-0.00291571815157047,0.00215740057490113,2.60389497934747e-06,1.7877578790613,0.00152753028830716,0.00200476083162727,0.000172668655947788,9.83193038064497e-05,11,26
2018,M262Ab,815,Oregon white oak,Quercus garryana,0.00205200043293637,3.18267164108922,Expand,0.00141982921417669,3.22875158054872,0.0644741482735589,0.0835816390790676,0.0213699387528182,0.0183963729098976,2.8842833571122e-06,14.9154023019206,0.00119604594104467,0.000840696790695791,0.00170485627550286,0.00033508129324926,3,8
2018,M262Ab,818,California black oak,Quercus kelloggii,-0.0017915017901558,-1.43829005302186,Decline,0.000499373904190889,0.455535231677618,0.124557754285503,0.107882016863015,-0.0344039208998063,-0.00448936272373491,1.78849934367712e-06,1.48826764676707,0.00104465426734492,0.00139796079370968,0.000222767720075836,0.000283551547434598,8,30
2018,M262Ab,821,California white oak,Quercus lobata,0.00200414660500658,Inf,Stable,,,0,0.0192398074080632,Inf,Inf,-1.20240043576595e-21,,0,0,,,1,4
2018,M262Ab,839,interior live oak,Quercus wislizeni,-0.000764464544836592,-10.752688172043,Stable,,3.14674372788409e-07,0.00710952026698031,0,-0.10752688172043,-0.10752688172043,-1.97670183376999e-22,3.91075466453378e-14,-1.26508917361279e-20,0,2.35596210552876e-18,0,1,4
2018,M262Ab,981,California-laurel,Umbellularia californica,0.00105603903335546,1.66064513393726,Expand,9.6233492219433e-05,0.191599213345395,0.0635920951306237,0.0737415953964538,0.0358326216690411,0.0134549897687078,2.01465709844584e-07,0.798612473701127,0.000374024903439438,0.000377426746105461,0.00153626714693643,9.11631709601809e-05,9,86
2018,M262Ac,62,California juniper,Juniperus californica,0.00105453735382674,3.12844664228928,Expand,7.00715277633714e-05,0.207532668728165,0.0337080178888737,0.0440677994168319,0.0255779706717815,0.00609237591475185,7.15232698579947e-07,6.27389332003363,0.000169982518892904,0.000295662079802394,0.000769137546798289,0.000336455985973645,9,562
2018,M262Ac,109,Coulter pine,Pinus coulteri,-0.000353234172531642,-0.28567989743607,Decline,2.79216208443151e-12,0,0.123646842393133,0.120220470919576,-0.0128865979381443,-0.00106927739272671,5.7944948914001e-23,0,0,0,-5.24284115050545e-20,0,1,31
2018,M262Ac,127,gray or California foothill pine,Pinus sabiniana,0.000784675873115272,0.746651327497719,Expand,0.000627650599024414,0.563319703482747,0.105092677695356,0.112451116064953,-0.0499312161817519,0.0258599006681978,1.79027507553355e-05,14.4209461166222,0.00991913632206226,0.0147891928021423,0.00343052484016531,0.000945456425260758,8,177
2018,M262Ac,333,California buckeye,Aesculus californica,0.0013352809282314,0.996375673719741,Expand,0.000329614245733426,0.0256254243991109,0.134013802569711,0.14671680812661,-0.00878619311123343,0.0123431034324557,9.86507356941384e-08,0.000596252914808483,0.00100492551232432,0.0012016335743756,2.88979623193381e-07,7.35023973541302e-07,3,6
2018,M262Ac,748,Fremont cottonwood,Populus fremontii,0.00620403077707128,Inf,Stable,,,0,0.0589382923821772,Inf,Inf,-1.81693283565585e-20,,0,-4.65134805927899e-18,,,1,11
2018,M262Ac,801,California live oak,Quercus agrifolia,-0.00166358235576862,-3.7767987388469,Decline,8.08816254266327e-12,1.83623984618458e-08,0.0440474187479878,0.0284097446037628,-0.0990230321012207,-0.0191820203895538,6.90701989144515e-22,3.55999821731629e-15,1.41455767376797e-18,0,6.12381718190644e-18,0,1,43
2018,M262Ac,805,canyon live oak,Quercus chrysolepis,0.000170107788428601,0.41373075698911,Expand,0,2.29441244784402e-09,0.0411155771126484,0.0427316011027201,0,0.00527752973911569,0,6.24367506761414e-17,-6.91724256470968e-19,0,0,0,1,48
2018,M262Ac,807,blue oak,Quercus douglasii,0.00136627153280323,0.89994544279823,Expand,0.000106199224639759,0.0636365400383932,0.151817151110298,0.164985822357997,0.0039454822417411,0.00526614464405691,3.48119388732108e-07,0.124996725990078,0.000373431675698594,0.000502532905293179,8.40824995932277e-06,6.74047922627222e-06,23,121
2018,M262Ac,821,California white oak,Quercus lobata,0.000137422550627868,0.70907769012284,Expand,0,,0.0193804645869004,0.020699721072928,0,0.00904077955845887,0,-2.0100604544902e-16,0,1.23696504198974e-19,0,0,1,48
2018,M262Ad,62,California juniper,Juniperus californica,0.000643916083624344,0.386633390662354,Expand,1.93660594289745e-05,0.0134129736255883,0.16654435420625,0.172738672737665,0.000354062275064326,0.0139410261140323,6.69334458467507e-08,0.0321078188858329,0.00404300094349678,0.00415058100450093,1.64060178331988e-07,0.000132680363536984,4,688
2018,M262Ad,807,blue oak,Quercus douglasii,-0.00129098649191549,-1.0898947802448,Decline,0.000159811816440376,0.131012172441888,0.118450561954753,0.106317266083253,-0.0283525466768934,0.0127288808572181,2.37068922223699e-06,1.59323612881127,0.00241490641477084,0.00226911864642734,0.000310484470252502,0.000200820790438059,6,359
2018,M262Ae,62,California juniper,Juniperus californica,0.00122886434071879,1.13121471953922,Expand,0.000285577447638806,,0.108632279928196,0.121412469071671,-0.0911681866803346,-0.0469270712603316,5.21151722688767e-07,-5.50452608974708e-16,0.0040726218080744,0.00508724760357372,0.000256865151306408,0.00166946136616058,2,27
2018,M262Ae,109,Coulter pine,Pinus coulteri,0,,Stable,0,,0,0,,,0,,0,0,,,0,8
2018,M262Ae,127,gray or California foothill pine,Pinus sabiniana,0.000213422392621743,2.77667138595499,Expand,2.87826890633586e-05,0.265216210684015,0.00768626758287927,0.00982215915977953,-0.0891206776373338,-0.0119813666882503,2.70807272900096e-08,2.29931103193252,1.96938002430377e-05,3.27355724694338e-05,0.000889605318870693,0.00274025803265958,7,128
2018,M262Ae,133,singleleaf pinyon,Pinus monophylla,0,,Stable,0,,0,0,-0.103249308298238,-0.103902946975004,0,,0,0,2.20958717650247e-06,2.393328691354e-06,2,15
2018,M262Ae,312,bigleaf maple,Acer macrophyllum,0.00134255511600812,0.937084336740141,Stable,,0,0.14326940098887,0.156694952148951,0,0.011933576967275,-1.04299951568876e-21,0,5.69616802168154e-18,-2.27846720867262e-17,0,1.03155805114228e-19,1,3
2018,M262Ae,511,Tasmanian bluegum,Eucalyptus globulus,0.000161598909167318,1.48335632816054,Stable,,,0.010894139600814,0.0125424484743207,0,0.0191083989858134,0,0,0,0,0,0,1,1
2018,M262Ae,730,California sycamore,Platanus racemosa,0.000362343170479055,0.94897101576161,Expand,9.89401550286365e-05,0.0909541987665624,0.038182743672972,0.0415946160541468,-0.00540235512542803,-0.0533688232948677,8.88860392768042e-09,0.00751162478877671,4.15724901464966e-05,5.52371031123035e-05,2.33658903597111e-06,1.13496937724431e-05,2,6
2018,M262Ae,801,California live oak,Quercus agrifolia,0.000102401834866934,0.152493381688366,Stable,0.00017712777356542,0.267507110602063,0.0671516584740716,0.0683371851729564,-0.0582871244220336,-0.0315772385733773,1.63814976199348e-06,3.73637912100647,0.00039601291196337,0.0002556689138394,4.19513082350598e-05,0.000624635737586219,23,203
2018,M262Ae,805,canyon live oak,Quercus chrysolepis,0,,Stable,0,,0,0,-0.104110296995093,-0.103932937773467,0,,0,0,1.80261396493459e-08,2.83742420858835e-07,2,30
2018,M262Ae,807,blue oak,Quercus douglasii,0.000676193984937712,0.47026955626266,Expand,9.36892585318389e-05,0.0588021755404676,0.143788594420524,0.150396949926684,0.00181549038484435,0.00390399506766079,1.84987423604931e-06,0.728701038573639,0.00129618177014327,0.0022634167991504,0.000166796328796074,0.000145683250488361,24,812
2018,M262Ae,821,California white oak,Quercus lobata,-0.000645386145603145,-1.37092034748238,Decline,0.000236290238933787,0.515307263442059,0.0470768521882662,0.0404078373476215,-0.0649117704263139,-0.0526830073463515,1.40358525065414e-06,6.67543791405359,0.0028998731354472,0.00266417691178897,0.00332573677443256,0.00310907087841301,6,99
2018,M262Ae,839,interior live oak,Quercus wislizeni,0.00853610442528112,40.9437595028142,Expand,0.000650342730327356,,0.0208483649985644,0.106209409251376,-0.0123897997066643,7.01028789559609,2.04122315790569e-06,-4.11071991889941e-13,1.21762919237844e-05,0.00031600724134705,0.00139164924055932,44.4749999330634,2,21
2018,M262Ae,981,California-laurel,Umbellularia californica,-0.00207946967285129,-1.0599934261963,Decline,0,4.72212708073367e-08,0.196177600866196,0.175382904137683,-0.01333278809419,-0.00607633306218076,0,3.61346627076455e-16,-1.13923360433631e-17,-5.69616802168154e-18,0,1.53330438406767e-20,1,3
2018,M262Af,109,Coulter pine,Pinus coulteri,-0.0148487809332504,-10.4166666666667,Stable,,,0.142548296959204,0,-0.104166666666667,-0.104166666666667,-1.76764179561516e-19,-4.34950866078384e-14,-1.1312907491937e-17,0,-5.02964180759739e-18,0,1,5
2018,M262Af,127,gray or California foothill pine,Pinus sabiniana,0.00509037512052237,95.7230639441267,Expand,0.000894014673949301,21.6801416703541,0.00531781465279215,0.0540561330246103,1.33917987466207,0.135653734302116,2.05087788328867e-05,12060.7617641404,1.0392640653676e-05,0.00186007369065204,0.0787996195442287,0.00894202125787192,3,101
2018,M262Af,333,California buckeye,Aesculus californica,-0.00616704652898264,-4.07907631659148,Decline,0,,0.151187328952352,0.0919836822741186,-0.0685288923839097,0.00282554432670895,0,-3.92055955716952e-15,-9.17653659717686e-18,2.29413414929422e-18,1.05934417323332e-18,-3.34408610254908e-21,1,56
2018,M262Af,361,Pacific madrone,Arbutus menziesii,0.00104010648481254,1.26191627391396,Stable,,,0.082422780838426,0.0924078030926263,0,0.0159718671438919,-6.90485076412171e-22,-1.01638856560139e-15,0,-1.1312907491937e-17,0,0,1,5
2018,M262Af,631,tanoak,Lithocarpus densiflorus,0.00343739972360785,1.33020921811979,Expand,0,0,0.258410457301333,0.291409494647969,0.00160502726808508,0.0197394760059528,0,0,-9.0503259935496e-17,-4.5251629967748e-17,-2.38822010053357e-21,0,1,5
2018,M262Af,801,California live oak,Quercus agrifolia,-0.00460263299794217,-1.19822935485047,Decline,0.00107926853538946,0.151665080046657,0.384119532651289,0.340138661348677,-0.0214164309550514,0.0123441927759008,1.95779484302039e-05,0.386615574782683,0.0314220328397218,0.01853340744278,0.000133960481505034,0.000286124741245944,6,67
2018,M262Af,805,canyon live oak,Quercus chrysolepis,-0.000242062172392256,-0.0928074724487727,Decline,0.000101963785794179,1.70805757209521e-09,0.260821856263641,0.258498059408675,-0.0347434146434054,0.000403416054642283,1.12743400890987e-06,3.16376514588323e-16,1.30895658091754,1.28573614248633,0.037511689875661,0.00395796866512877,2,419
2018,M262Af,807,blue oak,Quercus douglasii,0.00108557356955199,0.878267786968343,Expand,0.000655614954363271,0.501731230783332,0.123603937848983,0.13434029691703,-0.00946897569285534,0.00363584002356219,6.49623738177357e-05,38.0457766452444,0.00314228493408179,0.0162567663613078,0.00203616732612932,0.000791942656789246,8,583
2018,M262Af,818,California black oak,Quercus kelloggii,-0.00533779331118066,-10.4166666666667,Decline,0,0,0.0512428157873343,0,-0.104166666666667,-0.104166666666667,0,0,-5.73533537323554e-19,0,0,5.33614715018729e-18,1,56
2018,M262Af,821,California white oak,Quercus lobata,0.00491532324177343,Inf,Expand,9.25476975622549e-05,,0,0.0471871031210249,Inf,Inf,2.39845110637084e-07,,0,2.21041253963139e-05,,,2,110
2018,M262Ah,62,California juniper,Juniperus californica,0.0035900720536142,1.23315544501667,Expand,7.57844753980967e-12,1.84068685405386e-09,0.291128913886899,0.327029634423041,0.00769230769230769,0.0133650265580402,6.66173463909138e-21,3.92994663585056e-16,5.45729301634366e-17,0,-4.66369058619705e-20,6.69678892615075e-20,1,448
2018,M262Ah,807,blue oak,Quercus douglasii,2.95517381419756e-05,0.117279181671807,Expand,1.65054041862197e-06,0.00449480309030267,0.0251977697326308,0.0254910273718865,0,0.00120214088517289,6.02503411503659e-10,0.00446815802306885,4.31361601681868e-05,4.63844742491471e-05,0,4.85546728667738e-07,2,852
2018,M262Aj,62,California juniper,Juniperus californica,0.00780087726564906,24.0559828951343,Expand,0.00019212065269076,1.45801370370879,0.032428013021355,0.108784099287195,0.00876858146218625,0.138768141562218,1.51196031445183e-05,870.794138488177,0.000813150352911939,0.00103770018372209,0.00917342429862468,0.0368958775430604,9,1576
2018,M262Aj,133,singleleaf pinyon,Pinus monophylla,0.000823972889884526,3.0931029880638,Expand,0,,0.0266390383076223,0.0345491780505138,0,0.0405240221088436,0,-5.51895516957151e-15,0,8.02091480317468e-19,0,-1.71625861845721e-18,1,22
2018,M262Aj,807,blue oak,Quercus douglasii,-0.000846258209541981,-0.591063093920556,Decline,0.000179558562187675,0.10819801505844,0.143175613271453,0.135363194674672,-0.00814236225640975,-0.00403119352244679,1.24697262572101e-06,0.452775864489946,0.000723345936075186,0.000279484703025093,2.70807312626747e-05,6.52859622129586e-06,3,151
2018,M262Ak,62,California juniper,Juniperus californica,0.0114681388716479,Inf,Expand,0,,0,0.110094133167819,Inf,Inf,0,,0,9.13344032662658e-18,,,1,341
2018,M262Ba,109,Coulter pine,Pinus coulteri,-0.0139123104009572,-10.0013374678522,Decline,0.00535543328609098,0.132102946971455,0.13910449922999,0,-0.100334232252221,-0.0988169862321032,0.000101008773176181,0.0614603290719766,0.0107657651509303,0,7.36683991761626e-06,1.19120156754759e-06,3,16
2018,M262Ba,116,Jeffrey pine,Pinus jeffreyi,0.00129327861681255,Inf,Stable,,,0,0.0124154747214005,Inf,Inf,-7.65341932311153e-22,,0,-4.89818836679138e-20,,,1,26
2018,M262Ba,117,sugar pine,Pinus lambertiana,-0.000514243800364301,-10.4166666666667,Decline,0.000134842819790246,,0.00493674048349729,0,-0.103579175501027,-0.103948880235175,1.91975858082816e-07,-5.57019837918452e-14,1.76924950809123e-05,0,8.51408035709174e-06,7.97633417806756e-06,3,43
2018,M262Ba,127,gray or California foothill pine,Pinus sabiniana,0.00130282248339822,Inf,Expand,0,,0,0.0128979425856424,Inf,Inf,0,,0,2.0232666068887e-19,,,1,2
2018,M262Ba,133,singleleaf pinyon,Pinus monophylla,0,,Stable,0,,0,0,-0.106382978723404,-0.106382978723404,0,,0,0,0,0,1,12
2018,M262Ba,201,bigcone Douglas-fir,Pseudotsuga macrocarpa,-0.00635648726390764,-7.96712105737679,Decline,0.00110333112005033,1.03715876089045,0.0797839924626492,0.0200607659336045,-0.073213468543439,-0.0965120817920352,9.68215522081745e-06,8.55560617922404,0.000268735483498226,0.000424370162999885,0.00102627347388555,0.0001507108079119,3,33
2018,M262Ba,540,ash spp.,Fraxinus spp.,-0.0203813025870866,-10.5263157894737,Decline,1.62386345159638e-09,0,0.193622374577322,0,-0.105263157894737,-0.105263157894737,1.04144619111647e-18,0,0,0,0,1.85191687750581e-17,1,4
2018,M262Ba,801,California live oak,Quercus agrifolia,-0.00149188438912815,-1.0074022707538,Decline,0.00107157199789173,0.892618867992517,0.148092220202346,0.132986961772989,-0.0101687658738632,0.0104419894170353,2.24386727149819e-06,1.55699270218686,0.00909359734055919,0.00957208459774791,0.000148958198681175,0.000915919935807618,4,10
2018,M262Ba,805,canyon live oak,Quercus chrysolepis,-0.0107314706363236,-8.30901208736802,Decline,0.00333648622392683,0.984524213823294,0.129154591706978,0.0286440236070628,-0.0592507602601337,-0.0790727682869973,6.53344115634313e-05,5.68874039952922,0.00387098148806462,0.00030978845927982,0.00191917487166992,0.000668563726180078,4,25
2018,M262Ba,839,interior live oak,Quercus wislizeni,-0.00536977112677751,-9.82507672063077,Decline,0.00261244207491356,0.0221730045411872,0.0546537322757188,0,-0.098451011928304,-0.0980853139768718,2.04722529831121e-05,0.00147476014402237,0.00213858550368185,0,3.85600282420568e-07,8.98239055247969e-09,3,14
2018,M262Bb,15,white fir,Abies concolor,0.00016893500076592,0.304412319756251,Stable,,,0.0554954546193103,0.0571172306266632,0,0.000841705717453609,-2.41833647892908e-23,-7.85239069903977e-17,3.16976198966192e-18,3.16976198966192e-18,0,4.55430870448224e-22,1,4
2018,M262Bb,62,California juniper,Juniperus californica,-0.00309416495415075,-2.28404282223894,Decline,0.000572187386616183,0.556068717810453,0.135468780358404,0.105949625830657,-0.0382259704632688,-0.027916174500313,1.03612973599549e-05,9.78575877899294,0.0133819522734451,0.01464282455228,0.00134172884417474,0.000680821260289408,9,124
2018,M262Bb,65,Utah juniper,Juniperus osteosperma,0,,Stable,0,,0,0,-0.102040816326531,-0.102040816326531,0,,0,0,-3.18097056830644e-18,3.21239555318055e-18,1,40
2018,M262Bb,116,Jeffrey pine,Pinus jeffreyi,-0.00254065771108405,-1.01621761288558,Decline,0.000935585003068638,0.40436763789848,0.250011186469184,0.224889700927911,-0.0325532409982837,-0.00245147106120435,9.69773881871196e-06,1.8115768503531,0.0233959604949354,0.0236185749465285,6.40226957068845e-06,0.000431556722501756,5,45
2018,M262Bb,117,sugar pine,Pinus lambertiana,0.000536230295208551,1.62224667572579,Expand,0,0,0.0330547938998637,0.0384707198814701,0,0.0209291132032392,0,0,0,3.80915250355914e-18,0,-5.01885645432224e-19,1,9
2018,M262Bb,133,singleleaf pinyon,Pinus monophylla,-0.00168162885393269,-1.20612328653609,Decline,0.000723514068002342,0.490509140064659,0.139424292085614,0.123243929336063,0.00266758444030465,-0.0111879290979174,2.29714506633774e-05,10.5581704974096,0.00198129049268157,0.00196858093497553,0.0004245928303006,0.00132139788309059,22,171
2018,M262Bb,201,bigcone Douglas-fir,Pseudotsuga macrocarpa,0.000349502656916924,8.69846609294964,Expand,0.000247948679242146,1.51202753946368e-07,0.00401798033333953,0.00730330530835862,0.106382978723404,0.0827670429874077,2.16517731225679e-07,8.05173127174824e-14,2.86159466778737e-05,9.4543443685261e-05,-1.9887272558638e-17,5.79169896517388e-18,1,16
2018,M262Bb,805,canyon live oak,Quercus chrysolepis,-0.0041928366436217,-1.89520985918478,Decline,0.00154772195560604,0.740718743889581,0.221233370188631,0.180071619995747,-0.00525171280590683,-0.00996810806226168,1.3434450208156e-05,3.07709341196166,0.00402023814098162,0.00536890944385735,0.001622769114603,0.000235602376283156,8,24
2018,M262Bb,818,California black oak,Quercus kelloggii,-0.00555986794701961,-2.76479553680691,Decline,0,0,0.201095085441318,0.148832326739334,-0.0349981842265499,0.00193425850366116,0,0,1.62644261201754e-17,8.1322130600877e-18,3.43268293855834e-19,-1.64984091742866e-21,1,4
2018,M262Bb,839,interior live oak,Quercus wislizeni,0.00520992243370535,113.290856915729,Expand,0.00121619455177472,34.870904656613,0.00459871394350977,0.0557560874046994,0.350203453332282,-0.07486785879933,7.13858300950757e-06,5868.57062893498,2.64196959419698e-05,0.000985399074931008,0.192140258362521,0.00218662222252478,4,21
2018,M262Bc,62,California juniper,Juniperus californica,0,,Stable,0,,0,0,-0.10752688172043,-0.10752688172043,0,,0,0,3.46465169273026e-18,3.74204852535107e-18,1,63
2018,M262Bd,15,white fir,Abies concolor,-0.000731203031697713,-4.89039734322032,Decline,0.000311252979105909,,0.014951812304401,0.00771290229059361,-0.0745144505963337,-0.0673992370261476,3.91751393221471e-07,-1.02685029797779e-14,0.000163803152569941,4.35883311960254e-05,0.000604869229201814,0.000492547818318589,2,18
2018,M262Bd,62,California juniper,Juniperus californica,0.000939770930162395,0.720027930190104,Expand,1.4677042514703e-12,,0.130518677228851,0.139634455251426,0.00937985833074225,-0.0338410956896198,2.29115735335266e-22,-1.34496068514558e-16,-7.50766441546601e-18,-7.50766441546601e-18,0,2.61306431847475e-19,1,411
2018,M262Bd,109,Coulter pine,Pinus coulteri,-0.00272169680540887,-10.2040816326531,Decline,6.0466481093356e-11,,0.0266726286930069,0,-0.102040816326531,-0.102040816326531,4.27455374112373e-21,-6.00840422829741e-14,-5.47142878863837e-19,0,5.85238601802718e-18,0,1,7
2018,M262Bd,116,Jeffrey pine,Pinus jeffreyi,-0.00251566612276147,-1.72341744677132,Decline,0.000926468897202476,0.636275949935802,0.145969633037797,0.121837456599453,0.0531238467792289,-0.036288351759397,6.82687566336061e-06,3.21996626067403,0.00385068607079207,0.00401627397285258,0.0112020711519243,0.000277501848315499,4,33
2018,M262Bd,117,sugar pine,Pinus lambertiana,0.00335571594706637,16.0854797427512,Expand,0.00111806504654785,12.2065420269322,0.0208617709930511,0.0506757158595878,0.139673519814799,0.197558366068808,5.05495922779375e-06,602.516323394801,0.000318887084772392,2.83936723146543e-06,0.0533060507250888,0.0902026747671139,2,18
2018,M262Bd,133,singleleaf pinyon,Pinus monophylla,0.00147042777367445,1.77246212518939,Expand,0.000291903873728582,0.443079717208074,0.082959616049191,0.0970494566003235,0.00632495341485858,0.0121253881288493,7.22097503227677e-07,1.66371857851588,0.00112302196797235,0.00112534156925362,7.42657692273009e-05,9.9126877272335e-05,3,35
2018,M262Bd,475,curlleaf mountain-mahogany,Cercocarpus ledifolius,-0.0048432604747907,-10.3483015791417,Decline,0.000930513396542286,0.0664102316087562,0.046802467417,0,-0.104635202155372,-0.103436625243158,7.78880486105246e-06,0.0396730466500004,0.000758132709238333,0,9.12616793315137e-06,3.70128919671554e-06,3,37
2018,M262Bd,730,California sycamore,Platanus racemosa,-0.00128416446747125,-10.2040816326531,Decline,0,0,0.0125848117812183,0,-0.102040816326531,-0.102040816326531,0,0,6.83928598579796e-20,0,6.63436822788868e-18,0,1,7
2018,M262Bd,801,California live oak,Quercus agrifolia,-0.0034392463753565,-8.21940884475917,Decline,0.000994360590426723,1.77595789736509,0.0418429894450307,0.00813444762801113,-0.0796884694385477,-0.0477211785259113,2.1907659853482e-06,6.98833175104687,2.0702738633889e-05,9.90100891458184e-05,0.000782407543852971,0.000701156409304573,2,11
2018,M262Bd,805,canyon live oak,Quercus chrysolepis,0.000163311578063569,0.29873423890119,Stable,0.000689101686824018,1.27304885881265,0.0546678474701342,0.0529416658808626,0.0688924982725936,-0.0259487077625528,1.36682561098406e-05,46.6483863846485,0.000363608956330306,0.000664764025998338,0.0125182065018378,0.000883422426468031,9,113
2018,M262Bd,826,chinkapin oak,Quercus muehlenbergii,0,,Stable,0,,0,0,-0.102040816326531,-0.102040816326531,0,,0,0,0,9.7579302779994e-18,1,10
2018,M262Bd,839,interior live oak,Quercus wislizeni,-0.0605881605112645,-8.76662928794473,Decline,0.00918744536372336,0.413778488609231,0.69112264841153,0.0925498249580579,-0.059818371762582,-0.0953807214495461,0.0013088344794023,2.65479509402439,0.0911098163641841,0.00702429755557772,0.00133010652342563,4.80940088287257e-05,5,62
2018,M262Be,15,white fir,Abies concolor,0.000406259394622515,0.692857696260242,Expand,0.000194585426644333,0.151925285594425,0.0586353297098861,0.0626050924343694,0,0.0053017736457913,2.81419997861985e-07,0.171551474963997,0.0018391418346438,0.00229464162913852,0,4.82019958931969e-06,3,31
2018,M262Be,81,incense-cedar,Calocedrus decurrens,0,,Stable,0,,0,0,-0.106382978723404,-0.106382978723404,0,,0,0,-7.12782574862996e-18,0,1,4
2018,M262Be,113,limber pine,Pinus flexilis,0.000246965011107108,0.520091015122916,Expand,2.26792904525164e-12,4.77609971584238e-09,0.0474849601177481,0.0500286997321514,0,0.00662285419942331,1.8114601948193e-23,8.03371905546904e-17,-5.93579276638387e-19,-5.93579276638387e-19,0,-1.51260168705535e-20,1,16
