YEAR,ECODIV,SPCD,COMMON_NAME,SCIENTIFIC_NAME,FSI,PERC_FSI,FSI_STATUS,FSI_INT,PERC_FSI_INT,PREV_RD,CURR_RD,TPA_RATE,BA_RATE,FSI_VAR,PERC_FSI_VAR,PREV_RD_VAR,CURR_RD_VAR,TPA_RATE_VAR,BA_RATE_VAR,nPlots,N
2018,32,122,ponderosa pine,Pinus ponderosa,0.00039583851569124,0.413406567229685,Expand,6.87889159820204e-05,0.0687706204688055,0.0957504178861571,0.0976605962774759,0.0332794310148591,0.00141412833257126,2.9634135696217e-07,0.296183744470716,0.001010648346879,0.00110094693143192,0.000613961864376076,1.06189554007297e-05,12,243
2018,32,133,singleleaf pinyon,Pinus monophylla,-0.00328643610579222,-2.83535744646313,Decline,4.19228617954923e-05,0.0354341500044688,0.115909057952879,0.0824488786121507,-0.0315739155316483,-0.0284410582863219,6.18367944690177e-07,0.441762822630529,0.000137024260174645,0.000145250558902218,7.74880547662963e-05,5.02482225963066e-05,82,1354
2018,32,134,border pinyon,Pinus discolor,-0.0021041222703223,-2.80086117974005,Decline,0.000177463245843354,0.200101316976478,0.075124118451225,0.0542634249406076,-0.0155163236813757,-0.0339573043498304,1.82472562529984e-06,2.3199606774124,0.000169308379688761,0.000123152662532486,0.00035640878527486,0.000187476573348049,42,225
2018,32,135,Arizona pine,Pinus arizonica,-0.00276864224612756,-3.55470561983365,Stable,0.00395151136069628,3.96540877808981,0.0778866815490934,0.0474523978153784,-0.0706691004713601,-0.0226684335144359,9.97798466055457e-05,100.482929816557,0.00568064415362848,0.00271333675428033,0.00185174752179105,0.0146939911522922,2,27
2018,32,140,Mexican pinyon pine,Pinus cembroides,-0.00146372914400176,-1.77391861769276,Decline,0.000205793986329614,0.224227140938291,0.0825138836360802,0.0680181813593707,-0.0241645176672975,-0.0159014166916396,1.58285943262305e-06,1.87911495065207,0.000193529717971931,0.000148246650857482,0.0001682923938101,0.000197786481461615,36,146
2018,32,142,Great Basin bristlecone pine,Pinus longaeva,-6.31669892823786e-05,-0.162133358971994,Decline,0,,0.038959896768246,0.0386061616282647,0,-0.00204664703772903,0,-8.55171425040994e-18,6.80547892373008e-19,0,0,3.89988193149849e-21,1,6
2018,32,143,Arizona pinyon pine,Pinus monophylla,0.00727436851992286,29.4712693028624,Expand,0.000132779858745675,0.861827593082382,0.0246829155716626,0.0978265032795229,0.16657407898236,0.302832498819523,2.44428084383522e-06,102.973977697144,2.59103975099958e-05,0.00022331240271823,0.00464270433173912,0.0139183317603534,45,535
2018,32,202,Douglas-fir,Pseudotsuga menziesii,-0.00422245491526699,-3.20603068646898,Decline,0.000278633437991672,0.155991419812042,0.131703509048988,0.0890791777146544,-0.0370574789439876,-0.0286832506931712,3.3462796741385e-06,1.04881089497868,0.00192696796064157,0.00115523512991068,8.60595310989859e-05,0.000117439075453212,11,168
2018,32,322,bigtooth maple,Acer grandidentatum,0.00111795567335885,11.636169263832,Expand,1.32962307978155e-11,1.38392957629096e-07,0.00960759205208298,0.0208989443530074,0.099009900990099,0.125132610840367,6.68764313834368e-22,7.24509329232487e-14,4.28009160853996e-20,1.71203664341598e-19,-4.840631319484e-18,0,1,17
2018,32,353,Arizona alder,Alnus oblongifolia,-0.00184783409133632,-10.6382978723404,Decline,0,0,0.0173696404585614,0,-0.106382978723404,-0.106382978723404,0,0,0,0,-1.02698132959929e-17,-1.18499086385415e-17,1,12
2018,32,362,Arizona madrone,Arbutus arizonica,-0.000998035867710062,-3.05754156495489,Decline,0.000346981635956086,0.864325787469573,0.0326417759663322,0.0222882788048613,-0.0418302911843001,-0.0284067672134264,2.24301075275871e-06,13.9178873159698,0.000319872599212268,0.00019810714556705,0.00159489577083824,0.00165102614920533,6,74
2018,32,461,sugarberry,Celtis laevigata,0.00259274537432065,5.23168493200135,Expand,0.000131070535828515,0.355314550899295,0.0495585152397319,0.0769791700480581,0.0289672738551212,0.399384193863249,5.07906273914256e-07,3.73249654208421,0.00093814220092684,0.00143253010331214,4.7445636779529e-05,0.195142156040654,3,116
2018,32,475,curlleaf mountain-mahogany,Cercocarpus ledifolius,0.00468898928971353,4.60071441705973,Expand,0.00188605868194148,2.38712086470873,0.101918720977909,0.122193080689841,0.0237860716985242,0.0538236044869971,4.49688046091619e-05,72.0360280394576,0.00481464995231365,0.00401360495767197,0.00677214788609236,0.00752050481690507,9,51
2018,32,547,velvet ash,Fraxinus velutina,0.00218885139117578,20.4185043901498,Expand,0.000164943328112782,2.52127872250249,0.0107199398611767,0.0325383006821745,0.0581318158694764,0.960428676152899,1.19388904884282e-06,278.956303601214,2.95084885558291e-05,0.000111242528417546,0.0155563759896398,0.581012652508256,4,171
2018,32,606,Arizona walnut,Juglans major,0.00165550810043909,7.41163814859715,Expand,0.00015336922588726,0.851260876364149,0.0223366018044531,0.0391877392396215,0.0564290672220879,0.132719420624402,4.7496739871365e-07,14.6323034029379,0.000280285043590744,0.000517240325124417,0.000977741902435799,0.0137095009588674,3,80
2018,32,732,Arizona sycamore,Platanus wrightii,0.00137247446826644,7.36998183769426,Expand,4.60801306651217e-05,1.35707152444924,0.01862249457993,0.0323472392625943,0.00688488350135101,0.0563916615643146,2.73957626687405e-08,23.7608223306095,0.00010142704990022,7.08279316080271e-05,1.91057832360338e-06,0.000426035962542247,2,52
2018,32,746,quaking aspen,Populus tremuloides,0.0164863331916037,26.1668027941771,Expand,0.00262836826824864,10.7228548841925,0.0630047672284685,0.226219465825345,1.54893753821135,0.0115914411618569,6.03443588071698e-05,1004.35004506104,0.00217387814646982,0.000918772045620324,1.956757696699,0.002882847462987,3,36
2018,32,748,Fremont cottonwood,Populus fremontii,-0.000596319952157615,-0.870349623532868,Decline,0.000285826798173718,0.421938202630643,0.0685149893828954,0.0583936699234707,0.0033041026874407,0.00169294092879224,8.90195099061652e-06,19.3988956673231,0.000800774668825008,0.00142163658129797,0.000808078932882672,0.00374723831710218,6,421
2018,32,756,honey mesquite ,Prosopis glandulosa,-0.00100264420364737,-1.93870601294783,Decline,1.96050538752825e-05,0.0339794328677485,0.0517171864610271,0.0413216945679103,-0.0634745091248066,0.000312002558127478,3.67060605500198e-07,1.10264052147544,6.53764116625339e-05,4.69333159335504e-05,0.00021051842496368,0.000134359709108066,156,3671
2018,32,757,velvet mesquite,Prosopis velutina,0.000964536132894851,1.14764665394084,Expand,1.64062522637591e-05,0.0203409372207453,0.0840446952537862,0.0951464044394328,-0.0121864890980633,0.00988422629004277,1.32259743787307e-07,0.203306294961535,2.70501635786519e-05,3.12991710500143e-05,3.79649430046656e-05,2.31843709499173e-05,243,1890
2018,32,803,Arizona white oak,Quercus arizonica,-0.00221222033613846,-1.96902800276235,Decline,7.00181904939213e-05,0.0571851044255378,0.112350882416854,0.0900646663169606,-0.0272434252074512,-0.0182829698477631,3.96363835102814e-07,0.264385780066729,0.000112049804116053,9.75306980669235e-05,4.19049785390375e-05,2.83804621200214e-05,104,313
2018,32,810,Emory oak,Quercus emoryi,-0.00222491436173649,-3.20260888128132,Decline,4.63646843078706e-05,0.0685566472801723,0.0694719350446044,0.0468633695104453,-0.0350063259744392,-0.0362161910741641,1.8219292605771e-07,0.398341943275288,8.55027292972992e-05,7.78886197334754e-05,0.000105524746152882,3.57330757306027e-05,100,328
2018,32,814,Gambel oak,Quercus gambelii,-0.00123284296260204,-2.49039804826875,Decline,0.000102948290058458,0.200230023565966,0.0495038519428282,0.0354278780441005,-0.0173853495667132,-0.0161247408791969,1.12172130396157e-06,4.24331321724039,0.000150153123861323,0.000149241056581021,0.000511746061057781,0.000269308361205195,20,409
2018,32,829,Mexican blue oak,Quercus oblongifolia,-0.00162533478964335,-3.06986754500752,Decline,9.31490831977683e-05,0.122755958145566,0.0529447855913722,0.0359138146006262,-0.0454953274359251,-0.0405471917418494,5.20803594746757e-07,0.904486240436232,0.000118380545848809,4.72030377150965e-05,8.92639486261801e-05,0.000125110767727458,28,233
2018,32,843,silverleaf oak,Quercus hypoleucoides,-0.00633090383406115,-4.0366455064806,Decline,0.000213904004655267,0.0902396944466135,0.156835764346838,0.0923993258143854,-0.0416198799054352,-0.044384426895483,3.15131579234663e-06,0.560853361649896,0.000801850086884914,0.000345073936403646,7.33052290594389e-05,7.8912931801461e-05,49,267
2018,32,846,gray oak,Quercus grisea,-0.00118189824539599,-1.56257379142582,Decline,0.000275099336529992,0.228078306307201,0.0756379155903752,0.0637948699750894,-0.0253175864504099,-0.00487327961349588,2.02072176632608e-06,1.38897808025412,0.00194966296664228,0.00106872559757825,0.000487813488200839,0.000146995807996208,5,105
2018,32,847,netleaf oak,Quercus rugosa,0.00149485446589246,2.55542648301583,Expand,0.000157636899108124,0.317747516628604,0.058497259687482,0.0739127172353256,0.00735209753701897,0.0349346073966181,1.35568601981167e-06,5.50817438217512,0.000252921792976415,0.000245308077379568,0.000776747694897327,0.000868033587102995,26,212
2018,32,990,desert ironwood,Olneya tesota,8.00377875939422e-05,0.339927886616612,Expand,6.9965383174087e-06,0.0158168707735189,0.0235455197249565,0.0243352836922154,-0.0859562390528065,-0.051225911762656,8.92743583764383e-09,0.0456248486120042,0.000339344056098304,0.000369578062535023,0.000679442281786548,0.00436029747144011,7,703
2018,33,15,white fir,Abies concolor,0.00542700057257025,16.1490227776921,Expand,0.00134338402641482,6.43009216148098,0.0336057521701374,0.0882815822085974,0.160563563293234,0.111496927673702,3.99860534496135e-06,91.6099355242188,0.001043300789333,0.00270851923993414,0.000211565790019232,0.023151968313725,2,11
2018,33,17,grand fir,Abies grandis,0.00333975619743904,2.77355883969578,Expand,0.000147680247514245,0.123212664400975,0.120414110190839,0.154523928153304,0.0154046153545245,0.0360674198380707,1.64971405027788e-06,1.14835072296485,0.000525162351391144,0.000856230014111943,0.000437960035630267,0.000272357210141333,18,293
2018,33,66,Rocky Mountain juniper,Juniperus scopulorum,-0.000496524677395082,-0.481624370571762,Decline,2.8239754758251e-05,0.0264773857509361,0.1030937609751,0.0968248704859475,-2.04196212474687e-05,-0.000856883722391271,4.63066370987406e-07,0.407072351905515,8.88082638449818e-05,6.51939736000454e-05,0.000164494839509871,5.88883399063065e-05,238,2233
2018,33,69,oneseed juniper,Juniperus monosperma,0.00227688077521658,1.08989438068406,Expand,0.000103645458203937,0.0526226567254619,0.208908387415258,0.227298516559031,0.0211733176221906,0.011786203030775,1.43338852149109e-06,0.369495293719242,0.000326615277266188,0.000322148523812918,0.000256414036838576,6.74871471686518e-05,90,515
2018,33,73,western larch,Larix occidentalis,0.000341969737956356,2.59503550777069,Expand,4.68944356473525e-05,0.405912011993458,0.0131778442696582,0.0167005903710784,0.0958915191919129,0.0311930408700486,1.12531519806439e-07,8.43131594340145,5.07759787288322e-05,6.20422416076912e-05,0.0281735683717023,0.000140710888596285,10,199
2018,33,93,Engelmann spruce,Picea engelmannii,-0.000953686814945559,-3.50648014342544,Decline,0.000548213959959031,1.42867697177063,0.0271978387424693,0.0177326448115951,-0.0750737674747262,0.0612828243142062,3.8775389788358e-06,26.3344395776043,0.000299095353768871,3.24092174116695e-05,0.000613797179158885,0.000940016046266352,3,52
2018,33,96,blue spruce,Picea pungens,0.00731155797675133,Inf,Expand,0,,0,0.0745778913628636,Inf,Inf,0,,0,-1.63957542490248e-18,,,1,4
2018,33,102,Rocky Mountain bristlecone pine,Pinus aristata,1.76325374764205e-05,0.0356627132413466,Expand,0,,0.0494425013517417,0.0496223532340012,0,0.000811641336399217,0,-5.50544143918838e-19,-1.12897133687783e-18,1.12897133687783e-18,0,0,1,4
2018,33,106,common or two-needle pinyon,Pinus edulis,-0.00173448125492221,-1.33646357406619,Decline,5.92634365381405e-05,0.0463621431385234,0.12978140882995,0.114441083069945,-0.0164235669158195,-0.00376574917740979,4.33894867586233e-07,0.265544833995983,0.000284457788858537,0.000288918909738834,4.98778169741524e-05,2.47584861463601e-05,70,477
2018,33,108,lodgepole pine,Pinus contorta,-0.00435601595503269,-2.09277716589469,Decline,0.000308643145733569,0.119315409757277,0.208145235241538,0.163989590599577,-0.012508976972982,-0.0218486575562885,1.17685816118076e-05,1.75874924527793,0.00487217481706186,0.00304658451769938,0.000102552361122697,0.000213137860386636,17,477
2018,33,113,limber pine,Pinus flexilis,-8.8338159721688e-05,-0.310152185454405,Decline,8.12331036051221e-05,0.277556480457653,0.0284821980513416,0.027699102520074,0.0534169324426167,0.00609945337107568,4.30436293030276e-07,5.02510954481226,8.63490309055097e-05,5.41276673166162e-05,0.00333957844956047,0.00174311831945428,13,253
2018,33,114,southwestern white pine ,Pinus strobiformis,0.00598273264717123,Inf,Stable,,,0,0.0598273264717123,Inf,Inf,-1.51939806995583e-20,,0,-1.94482952954346e-18,,,1,7
2018,33,119,western white pine,Pinus monticola,0.000711015839307495,0.9282427269617,Expand,8.23324279040918e-05,0.105346553730055,0.0765980512052891,0.0836188396739179,0,0.010323154297607,9.80482330031324e-08,0.160523489486923,0.00334464746107258,0.00364588022757404,0,1.16328229168114e-05,2,58
2018,33,122,ponderosa pine,Pinus ponderosa,2.72432498769057e-05,0.0182672138254415,Expand,1.75501327729688e-05,0.0117734745126553,0.149137411633967,0.149759098701512,-0.0070645187907316,0.00153268125123794,2.42750487600471e-07,0.109246767137801,7.90399720000657e-05,8.91388026130181e-05,4.32045122633608e-05,9.04844289003267e-06,352,3030
2018,33,202,Douglas-fir,Pseudotsuga menziesii,0.000778179756796518,0.483765491126539,Expand,4.40370968124203e-05,0.0274376565862443,0.160858881228667,0.168644526988142,-0.0118870186849053,0.0099104915061207,6.92912514878565e-07,0.268989345116561,0.000581636313066175,0.000671856790599304,4.06039596869831e-05,2.59846796852085e-05,75,1375
2018,33,242,western redcedar,Thuja plicata,0.00390241539125869,3.08479049820555,Expand,0.000179204383462797,0.108809631813314,0.126505037976769,0.167590882809866,-0.00920856285160264,0.036683094155481,1.2504184009258e-06,0.460991354198242,0.000286447928264965,0.000710495384334781,3.955267083952e-05,0.000239185177813801,4,152
2018,33,263,western hemlock,Tsuga heterophylla,-0.00219768873312518,-3.8141640526925,Decline,0.00140621970008002,1.39866512069868,0.0576191454474483,0.033545487741999,0.618809491851158,-0.0614293225601392,1.46974059269457e-05,14.5399135075343,0.00184120604694344,1.51277509245389e-05,0.994626718519511,1.68515277630358e-06,2,31
2018,33,313,boxelder,Acer negundo,-0.000519479148804325,-3.16818472020476,Decline,0.000141734195374798,0.502861383040389,0.0163967443404231,0.0112137618569913,-0.0844213580209512,-0.0537646662375639,6.77588301944509e-07,8.52929598231391,0.000134195229518504,1.75940961948491e-05,1.5457287318132e-05,0.00117845949624176,5,132
2018,33,321,Rocky Mountain maple,Acer glabrum,-0.0044117827678751,-10,Decline,5.6562778753907e-10,0,0.044117827678751,0,-0.1,-0.1,3.96332577446308e-21,0,1.01461139826255e-18,0,2.08209741020664e-18,-4.45838587970344e-18,1,2
2018,33,351,red alder,Alnus rubra,0.0114606972724804,29.2353192388285,Expand,0,0,0.0392015465227382,0.165269216520022,0.212121212121212,0.318390028131478,0,0,0,1.3123395508068e-17,-1.03070092893019e-17,0,1,27
2018,33,375,paper birch,Betula papyrifera,0.00120262836568567,1.32937556269985,Expand,0.000758757063117825,0.385530774372531,0.0904656591733368,0.102972994176468,0.00116910388593227,0.0135520884052323,1.27559754849271e-06,0.329326200356263,0.00210739935533798,0.00332380204295147,6.7650471640971e-06,0.000255352428673969,2,11
2018,33,492,Pacific dogwood,Cornus nuttallii,-0.00898325157198196,-10.5263157894737,Decline,0,0,0.0853408899338286,0,-0.105263157894737,-0.105263157894737,0,0,-3.49458747532022e-18,0,0,-7.75268505722401e-18,1,14
2018,33,544,green ash,Fraxinus pennsylvanica,0.000911176679565188,1.20573792757402,Expand,9.61314144528143e-05,0.141166110339782,0.0755700437655223,0.0844831038157105,-0.00621050336221491,0.0265089158681099,8.77048330585429e-07,1.89127097762402,0.000787937964369438,0.000800031636405881,0.000280479452408141,0.000459718323442667,13,367
2018,33,552,honeylocust,Gleditsia triacanthos,0,,Stable,,,0,0,-0.0980392156862745,-0.0980392156862745,0,,0,0,0,0,1,1
2018,33,742,eastern cottonwood,Populus deltoides,0.00355587477409963,30.7396831043272,Expand,0.00015391193478312,2.69469684947156,0.0115677014692421,0.0469965980127614,0.0151089738894487,16.9361208572726,2.93295944915082e-07,89.9044715215016,3.2628021322095e-06,1.4814796046375e-05,0.000485048493570736,582.894986416654,2,50
2018,33,745,plains cottonwood,Populus deltoides,0.000360869589362938,0.251737009045622,Expand,0.00021249442121468,0.154075308604681,0.14335182209841,0.148867478884036,0.0659605048762685,-0.00688295589531217,5.15519333202995e-06,2.71029138248544,0.00212952401272465,0.00106114031491694,0.00643672775867256,0.000333106737875901,18,441
2018,33,746,quaking aspen,Populus tremuloides,-0.000396852532435195,-0.272842867717234,Decline,0.000211649456824122,0.151311790864835,0.14545094609051,0.139443461749201,0.0683606634474708,-0.011572019023183,3.72660129283385e-06,1.90468936412863,0.00329981463298774,0.00457364727277264,0.00366370200919909,0.000236461522154697,14,322
2018,33,747,black cottonwood,Populus balsamifera,0.00116547636466204,0.632660326290334,Stable,0.00118651678249906,0.593199212201995,0.184218342170422,0.194339010529197,-0.00873193901418105,0.0280694474305302,1.3397452458422e-05,3.3486949327953,0.00208899345270585,0.00695392235689924,0.000321188741567033,2.41196779398294e-05,2,39
2018,33,749,narrowleaf cottonwood,Populus angustifolia,0.000444581875105582,0.628083640423151,Stable,0.000474311325016135,0.708208337874715,0.0707838648378199,0.0734352743179662,-0.076760783239042,-0.0232214450646888,8.58391747643361e-06,19.1372978455713,0.00240683816056848,0.00183693043344375,0.000437510929787252,0.000826243644048735,9,149
2018,33,763,chokecherry,Prunus virginiana,-0.00121169348762832,-10,Decline,0,,0.0121169348762831,0,-0.1,-0.1,0,-3.10421261846765e-14,5.8337387593988e-20,0,0,0,1,3
2018,33,768,bitter cherry,Prunus emarginata,0.00127348936113037,Inf,Expand,0,,0,0.0120981489307385,Inf,Inf,0,,0,-1.09205858603757e-19,,,1,247
2018,33,814,Gambel oak,Quercus gambelii,-0.00115726477515926,-0.636641609577841,Decline,0.000198990952993555,0.112689645411745,0.181776490532349,0.169403862304838,-0.0224370543650171,-0.0143114131852741,2.54167885850301e-06,0.81512091617885,0.00110828639350773,0.00143682406265583,0.000134409181516287,0.000484981099588063,33,249
2018,33,846,gray oak,Quercus grisea,0,,Stable,0,,0,0,-0.15625,-0.15625,0,,0,0,0,8.43510953770663e-18,1,3
2018,33,972,American elm,Ulmus americana,-0.000673943867389194,-9.9009900990099,Decline,0,8.87426634661155e-08,0.00680683306063086,0,-0.099009900990099,-0.099009900990099,0,4.21141860102102e-14,0,0,0,0,1,23
2018,33,974,Siberian elm,Ulmus pumila,0.0180708382833516,Inf,Expand,0,,0,0.17528713134851,Inf,Inf,0,,0,0,,,1,15
2018,34,15,white fir,Abies concolor,-0.000754585761215935,-0.984179744186482,Decline,0.000200831111914368,0.253906621274424,0.0766715394899406,0.0705488568849851,-0.0352571260668508,0.00966523692997533,4.17433281082104e-06,6.6722627266658,0.00029823447745806,0.000414770772797265,0.000796317337625945,0.000271195380720006,21,400
2018,34,17,grand fir,Abies grandis,0.00266365429571303,6.01548270697029,Expand,0.000243452198439487,0.653997839485724,0.044279975946512,0.070496288364428,0.0429982753881947,0.0479442911341226,1.72140961692473e-06,12.4225127374816,0.000328799117586734,0.000575724183757133,0.0013718545971034,0.0010858549154193,7,114
2018,34,18,corkbark fir,Abies lasiocarpa,0.00169218129333585,5.04558103486116,Expand,0.00151000022420455,6.21772611817338,0.0335378875424685,0.0507283300178973,0.0309584353061104,0.055943969697926,7.43493321405912e-06,126.062589632171,0.00042391620386594,4.7465067597865e-05,0.00812195979818185,0.0140589635779107,2,15
2018,34,19,subalpine fir,Abies lasiocarpa,-0.0010663819588063,-0.525828331730061,Decline,0.000162362945729556,0.0786709078334413,0.202800399761216,0.192433446312242,-0.00659846665973451,-0.0043341415323254,3.35968882381286e-06,0.788775720711069,0.00100108213027558,0.00107787747498361,9.49123206704919e-05,0.000117897779257347,34,492
2018,34,20,California red fir,Abies magnifica,0.00322065299354359,1.15455540808737,Expand,0.000657614147936625,0.257779881372333,0.27895179139812,0.311758001952865,-0.0354142107578314,0.0165987287713584,8.28195141188271e-06,1.27258975068007,0.0134288415270185,0.0144369653890624,0.000127906385380899,1.74446332244564e-05,3,76
2018,34,62,California juniper,Juniperus californica,-0.0031087164112031,-10.1010101010101,Decline,0.000602953762987909,0,0.0307762924709107,0,-0.100233039345152,-0.100580676207403,5.06922073145701e-06,0,0.000496834323890101,0,9.74364747094142e-08,1.84754235929151e-07,2,56
2018,34,64,western juniper,Juniperus occidentalis,0.00122298809537712,1.15660631727272,Expand,2.60223086907044e-05,0.0257821553772953,0.10573935807829,0.118672143737648,0.00709798844449686,-0.00258962246852362,2.93074266067763e-07,0.287689810402001,0.000182112484892049,0.000208545869834485,0.000114646575007525,7.72145055629147e-05,403,1665
2018,34,65,Utah juniper,Juniperus osteosperma,8.50887687826376e-05,0.0352505386240489,Expand,5.05256423163523e-06,0.00209710157887406,0.241382889748492,0.241794669186924,-0.00735683046393259,0.000425849094090353,2.82073398738809e-08,0.00485934103327015,3.75561001637765e-05,3.74098628165066e-05,2.45613706896027e-06,2.28820922453255e-06,1277,4247
2018,34,66,Rocky Mountain juniper,Juniperus scopulorum,0.000902051137347813,1.41153264224295,Expand,4.16060387687766e-05,0.0663792379320555,0.0639057936282958,0.0726535431687511,-0.00618813206369231,0.0146958950374937,6.17618799617684e-07,1.57207149280523,0.000189855700601025,0.000265246810183549,0.000114954167365525,0.000191199356579703,79,1373
2018,34,73,western larch,Larix occidentalis,0.000197030346127662,1.79276462638134,Expand,5.58660819257267e-05,1.04745192288827e-08,0.0109903075522727,0.0129409079789365,-0.0604219443743596,1.87519783437259,3.13267439037344e-08,1.10125280000956e-15,9.7469493199638e-05,0.000135138319562449,-1.06318838450584e-18,1.21083605071877e-15,1,41
2018,34,81,incense-cedar,Calocedrus decurrens,0.000376963380118004,2.66973170007572,Expand,0,5.5986733586629e-08,0.0141198975203131,0.0178895313214932,0,0.0348595213319459,0,2.84615561925058e-15,0,0,0,-2.61290582780829e-19,1,6
2018,34,93,Engelmann spruce,Picea engelmannii,-0.00877794807779215,-3.31314063785983,Decline,0.00126949041815975,0.360989077520624,0.264943418866227,0.179227780353658,-0.0497601428210318,-0.0246325342497512,7.9112623777948e-05,6.39698094231383,0.00592757673538904,0.00148309861035658,0.000622763594730449,0.00055667291085209,15,191
2018,34,96,blue spruce,Picea pungens,0.0192704520521678,17.8770060723294,Expand,0.003910620899251,6.05663628051821,0.10779462721107,0.296775179329725,0.0887971958518828,0.256609114565915,0.000245093847165533,587.90067999221,0.00746507779382011,0.0199572475725975,0.0216167214989089,0.08932569820037,5,64
2018,34,101,whitebark pine,Pinus albicaulis,0.00172702986369116,1.44969294911677,Expand,0.000315130996330596,0.108418185646043,0.119130734873434,0.135988362405057,0.0288230734367369,0.00930540374411244,8.41585747022562e-07,0.0996140040052898,0.00213328422459306,0.00299152702157454,8.10096589308732e-05,1.97394863754682e-06,2,35
2018,34,102,Rocky Mountain bristlecone pine,Pinus aristata,0,,Stable,0,,0,0,,,0,,0,0,,,0,11
2018,34,106,common or two-needle pinyon,Pinus edulis,-0.000659786452328917,-0.572761482202018,Decline,8.64906310787945e-06,0.0072990222217524,0.115193928507959,0.108504316830836,-0.00841101687781522,-0.00796467917679739,3.79649423733844e-08,0.0270379639597023,2.31234609147541e-05,2.19836255576685e-05,4.34499476568641e-06,3.5934776584778e-06,551,1952
2018,34,108,lodgepole pine,Pinus contorta,-0.00518435570005278,-1.6226812164637,Decline,0.000657268968291593,0.126755280324488,0.319493172623951,0.267190953650811,-0.00589023999750858,-0.0123100497254669,1.87325621302273e-05,0.696695563625021,0.0258607738488686,0.0164182067322912,0.00010586109359713,5.51176535291532e-05,19,169
2018,34,113,limber pine,Pinus flexilis,-0.000939162523032802,-0.526515973829397,Decline,0.000178037662128949,0.0946175583122706,0.178373035143111,0.166475319057326,0.006764616542795,0.0145587632761372,5.40943474616609e-06,1.52781789929291,0.00468554597411425,0.00384415558550773,9.68430104782799e-06,0.000137748139623118,17,658
2018,34,116,Jeffrey pine,Pinus jeffreyi,0.00281757279122605,1.20372411404416,Expand,0.000146793239535107,0.0472526134739716,0.234071309060997,0.262166485958081,0.00756577832456242,0.00655234599891698,7.43652121251452e-07,0.0770565177038677,0.00452957084640365,0.00542258055457056,0.000237764191240066,0.00022364522915325,21,135
2018,34,119,western white pine,Pinus monticola,0.00183203540991203,4.22841529521339,Expand,8.00284539992408e-05,1.14768660772497,0.043326761493506,0.0615605544064114,0.0213230009857536,0.0160080514904516,5.92803910633116e-08,12.1918281759272,0.00172522529138893,0.00192612185074804,0.00100379009064363,1.22744385543382e-05,2,38
2018,34,122,ponderosa pine,Pinus ponderosa,0.00177948856257908,1.24030710883587,Expand,3.85774389614185e-05,0.0266658102338376,0.143471608757388,0.161144547900468,0.000182423243421052,0.0191590239016694,5.63905434917949e-07,0.269431930624628,0.000226421269094286,0.000325850379490818,0.000166190035154386,5.86684391935573e-05,179,1458
2018,34,133,singleleaf pinyon,Pinus monophylla,-0.000676994301311264,-0.342971363332357,Decline,2.02366861971641e-05,0.0102067601898524,0.19739091180485,0.192042090049243,-0.00978940537490405,-0.00340771849579017,1.8832831328949e-07,0.0479085078141745,5.92597749783105e-05,6.42349376952091e-05,7.18862129188542e-06,5.59233467001708e-06,550,1769
2018,34,142,Great Basin bristlecone pine,Pinus longaeva,0.00308501929501866,0.854732752669831,Expand,0.00145839651411848,0.294307719583291,0.360933787243129,0.389957558638439,-0.0158597998063407,0.0173433167764327,2.41182363334539e-05,0.982194772928564,0.0269311451893131,0.0441911696264507,0.000200540194806073,7.76005784799541e-05,6,46
2018,34,202,Douglas-fir,Pseudotsuga menziesii,-3.98507692778034e-05,-0.030541050728704,Stable,5.15749279762797e-05,0.0395504213311805,0.130482640010645,0.129901771960175,-0.0113009172797485,-0.00264009774022443,1.07368006270841e-06,0.631393137348531,0.000294816697359779,0.000441273565720069,0.000204131832758566,0.000154712988774843,128,1553
2018,34,299,Unknown dead conifer,Tree evergreen,0,,Stable,0,,0,0,,,0,,0,0,,,0,28
2018,34,312,bigleaf maple,Acer macrophyllum,0.00308731725025948,2.35961706457866,Expand,1.65081802575204e-10,1.78432708973816e-07,0.13083975771343,0.161404198490999,0.0252525252525253,0.0225755947994448,4.41618307528116e-21,5.15938102619523e-15,9.04434293817581e-18,0,-4.99454592610306e-19,-5.80044968281862e-19,1,3
2018,34,313,boxelder,Acer negundo,-0.00403040064504951,-2.69828119208337,Stable,,0,0.149369185719951,0.106243898817921,-0.00451297379236844,-0.0365517857717148,-4.43264106473712e-21,0,9.07804890058163e-18,0,0,-3.69217704483236e-19,1,23
2018,34,321,Rocky Mountain maple,Acer glabrum,-0.00351147511801797,-9.95452434590926,Decline,8.7927365161925e-05,0.00730178202167214,0.0352751673108418,0,-0.101523455053952,-0.0986435800560344,1.03160036980886e-06,0.00711411855776368,0.000103851482360284,0,2.03764688683025e-07,1.85386541116597e-07,5,515
2018,34,322,bigtooth maple,Acer grandidentatum,-0.000661623697410206,-0.5193305217051,Decline,0.000312740275153278,0.233273959807196,0.127399347767568,0.121133359568344,-0.0450039378287354,0.00898818779855564,5.28501795800514e-06,2.94043350402332,0.00453412913943246,0.00383740106541406,0.00034631851744265,0.000114172181630447,13,210
2018,34,351,red alder,Alnus rubra,-0.00253152279656568,-10,Decline,0,2.43715918597932e-06,0.0253152279656567,0,-0.1,-0.1,0,7.35810686615269e-14,0,0,0,0,1,2
