YEAR,spSC,SPCD,COMMON_NAME,SCIENTIFIC_NAME,FSI,PERC_FSI,FSI_STATUS,FSI_INT,PERC_FSI_INT,PREV_RD,CURR_RD,TPA_RATE,BA_RATE,FSI_VAR,PERC_FSI_VAR,PREV_RD_VAR,CURR_RD_VAR,TPA_RATE_VAR,BA_RATE_VAR,nPlots,N
2018,0.15,321,Rocky Mountain maple,Acer glabrum,-0.00285295878408725,-10.053089932181,Decline,6.28063446384694e-05,0.0029556227849372,0.0283789243240988,0,-0.100406139572692,-0.100378478435839,4.60625647951192e-07,0.00102009141342039,4.51516035108646e-05,0,1.42686257299852e-07,1.64919484693589e-07,40,451
2018,0.15,322,bigtooth maple,Acer grandidentatum,0.000377169015495536,1.91177379468376,Expand,1.33716330000732e-05,0.0767679686029723,0.0197287470172655,0.0234913435828879,0.0143615838337284,0.0144487458634799,4.20104746857164e-08,1.38467799118983,8.59139548308217e-06,8.16156642236859e-06,0.00011764032509168,0.000122698340262324,91,905
2018,0.15,333,California buckeye,Aesculus californica,0.000327638705611658,0.79652575686967,Stable,0.000344625228951307,0.842329039474025,0.04113347280812,0.0437837188839703,-0.00868222819857464,0.0412981205762994,4.99538410646809e-06,29.8427127844266,4.55108065345876e-05,0.000469785679317384,0.00302756998899591,0.00275936087029338,21,164
2018,0.15,351,red alder,Alnus rubra,4.56908752065472e-05,0.473955707185984,Expand,7.62042578681981e-06,0.0804502565687134,0.00964032598696353,0.0101610386464959,-0.00476545975277316,-0.0063125525262966,9.74400924529872e-09,1.08601063541668,4.56758299514814e-07,7.45165736160616e-07,0.000107322525586478,6.38087839304799e-05,553,647
2018,0.15,352,white alder,Alnus rhombifolia,0.00145909328388238,23.8548924993062,Expand,0.000182279976510057,3.51761166342781,0.00611653682331547,0.0207945403978883,0.189296611757733,-0.0421647513344794,2.5478828430361e-06,948.849453289245,4.28971637674956e-06,0.000225008117748154,0.0995382368455614,0.00117174226704739,27,297
2018,0.15,353,Arizona alder,Alnus oblongifolia,-0.000597179066271386,-10.0964931219718,Decline,1.79712523812257e-06,0.159486494951605,0.00591471770501996,0,-0.101133369507897,-0.100879160336425,1.72711071738303e-11,0.136022677646647,3.05886276809446e-08,0,1.39031772320162e-05,1.34222447241075e-05,2,23
2018,0.15,361,Pacific madrone,Arbutus menziesii,-0.000170931271627927,-2.03621564116676,Decline,6.51105704992795e-06,0.0688739765677344,0.00839455645915688,0.00672037132072965,-0.0214766344435309,-0.0217851694254068,2.13626625093913e-09,0.239035660097327,2.40937343318831e-07,1.8150058103347e-07,2.24167142113652e-05,2.32285880976984e-05,302,196
2018,0.15,362,Arizona madrone,Arbutus arizonica,0.000556757222237158,Inf,Expand,1.29862132061941e-05,,0,0.00566848261502213,Inf,Inf,7.25936752372927e-10,,0,0,,,2,19
2018,0.15,374,water birch,Betula occidentalis,0.000879437459011936,49.2203179171444,Expand,4.50400124358443e-05,7.49822411579313,0.00178673664906502,0.0105794672805662,0.334953488633867,0.298345052285911,7.84588042396468e-08,2174.51053164814,1.55661613839398e-06,4.41132840246204e-06,0.132696259552273,0.147995223309824,8,151
2018,0.15,375,paper birch,Betula papyrifera,0.000915836327832941,5.73836808932514,Expand,2.96430596384762e-05,0.203052806095507,0.015959874193791,0.0248668858589511,0.0597150695305045,-0.0192402067730754,2.21785310656505e-07,10.4065006132957,1.03324758930616e-05,2.99695001547067e-05,0.0012554274523997,0.000289320789091379,67,972
2018,0.15,431,"giant chinkapin, golden chinkapin",Chrysolepis chrysophylla,0.000982452966240722,5.09584712694554,Expand,3.77457494804028e-05,0.246056040856058,0.0192794827192865,0.0290715548925257,0.0467121120122584,0.0355420813007236,9.40475849643833e-08,3.99649804656571,7.30883941180475e-06,9.69104986818386e-06,0.000628814208635708,0.000730931352339754,115,256
2018,0.15,461,sugarberry,Celtis laevigata,0.00091687510984017,Inf,Expand,3.74753246250484e-12,,0,0.0097188761643058,Inf,Inf,1.84852275403234e-22,,0,0,,,1,53
2018,0.15,475,curlleaf mountain-mahogany,Cercocarpus ledifolius,-0.000364454451950892,-3.32408550170755,Decline,2.48056569272617e-06,0.0196970391663098,0.01096405166966,0.0074176988026681,-0.038863203757927,-0.0376341023537284,4.75984224761122e-09,0.300118654342883,5.50022989865384e-07,4.89665697263484e-07,2.76672641232662e-05,2.90820112998276e-05,420,2974
2018,0.15,492,Pacific dogwood,Cornus nuttallii,-0.000134312599032518,-1.71326713988495,Decline,1.43560820629073e-05,0.165898253415948,0.00783955962883508,0.00645871462571238,-0.016742109009164,-0.0155845307154337,2.99681024541368e-08,4.00194400703415,1.5155553218588e-06,1.12024417207154e-06,0.00040234616442122,0.000405540422487321,48,561
2018,0.15,540,ash spp.,Fraxinus spp.,-0.00100594791304225,-10.5263157894737,Decline,5.07457328623869e-11,,0.00955650517390136,0,-0.105263157894737,-0.105263157894737,1.01703729601218e-21,-1.11362425344216e-13,-1.30180773889559e-19,0,-1.79244425266776e-17,1.31354125768865e-17,1,4
2018,0.15,542,Oregon ash,Fraxinus latifolia,0.000928502845374165,3.36441582980956,Expand,0.000196226018468422,0.80852768428709,0.0275977433332527,0.0366050236632407,-0.0140984191499803,0.00664918638387156,3.09299822065931e-06,52.5117239369922,0.000235663575806433,0.000354911612790611,0.00109818581049162,0.0229126331496084,20,311
2018,0.15,544,green ash,Fraxinus pennsylvanica,-0.00018185299405502,-1.277194847176,Decline,6.44871342380083e-05,0.473597535694335,0.0142384691307763,0.0123676785500167,-0.0445012378717235,-0.00988149170636629,2.05224921464664e-07,11.0688578653431,3.43505439866748e-05,6.57979693165752e-05,0.000979619885256681,0.000703385345829747,7,192
2018,0.15,547,velvet ash,Fraxinus velutina,-0.00207585757616349,-9.43396226415094,Stable,,2.84816978975341e-07,0.022004090307333,0,-0.0943396226415094,-0.0943396226415094,-2.54759513300176e-21,5.26166959454302e-14,0,0,0,0,1,5
2018,0.15,603,northern California black walnut,Juglans hindsii,-7.62145535161421e-05,-0.499095275227619,Decline,0,3.37827323860021e-08,0.0152705419784596,0.0145160178986498,0,-0.00623362084319266,0,1.84943132788526e-16,1.41317858408997e-19,0,0,0,1,3
2018,0.15,631,tanoak,Lithocarpus densiflorus,0.000176290305327143,0.265178352684135,Expand,2.79561614384559e-05,0.0429590691750485,0.0664799006188601,0.0682768949948991,0.00999016868854016,-0.00752097329087923,5.26073962992311e-08,0.124222839894704,1.44763885532313e-05,1.14011426151492e-05,1.6932927857958e-05,1.90916255936516e-05,410,261
2018,0.15,661,Oregon crab apple,Malus fusca,0.000241974587187086,3.65544221209793,Expand,0.000104158864602985,2.12356919942696,0.00661957085209159,0.00893823089562151,0.042347710136782,0.0454382144858398,2.50138426752448e-07,103.973047842055,2.42253738830511e-05,1.94004828192927e-06,0.0119017888908065,0.012135956070657,8,91
2018,0.15,730,California sycamore,Platanus racemosa,0.000629869049030089,Inf,Expand,7.12136955781121e-05,,0,0.00610972977559186,0.096105790374582,0.0600039961049549,7.99566122665137e-08,,0,7.52311764815628e-06,0.0486731308035639,0.0321100252626473,2,63
2018,0.15,732,Arizona sycamore,Platanus wrightii,-1.86124896692848e-05,-0.513005799185726,Stable,0.000143927992230294,3.86310597552718,0.00362812461356727,0.00330296292259602,-0.00305372764797819,-0.00616206222246233,2.61873453229954e-07,188.657547882952,6.82603435356482e-06,6.52791498915311e-06,0.019727323426364,0.0184446836050162,2,51
2018,0.15,745,plains cottonwood,Populus deltoides,-0.00233658442231534,-7.70575498736789,Decline,0.00012169693640379,0.167622917962945,0.0303225891057492,0.00749690791405647,-0.0587865240810379,-0.0671571987526472,7.4244152032218e-07,1.4085418450897,0.000101049688247276,2.04903727398173e-05,0.000694356720519994,0.000537008013244307,6,195
2018,0.15,746,quaking aspen,Populus tremuloides,-0.000807863807485482,-1.44125470111666,Decline,5.85604525612403e-06,0.00980515455206261,0.0560528133479506,0.0466438877154579,-0.00561185221568925,-0.0267731497500645,6.92441192039356e-08,0.194125654855806,8.18203815392862e-06,6.46948226659418e-06,2.02399544814106e-05,1.66642167011768e-05,966,7759
2018,0.15,747,black cottonwood,Populus balsamifera,0.000260593758632497,3.23640677515166,Expand,2.09774882579165e-05,0.30317887571757,0.00805194701213926,0.0106572566788202,0.0490085312271322,0.0320723256144264,9.70935930038605e-08,20.2806315767286,5.56748054662849e-06,6.29693833120321e-06,0.00172777898537625,0.00194654373848519,63,850
2018,0.15,748,Fremont cottonwood,Populus fremontii,-0.000576300579894337,-7.17873243771733,Decline,8.16509486587711e-06,0.135777166646587,0.00802788772104713,0.00305484372044574,-0.0591234940850322,-0.0640335324777454,1.30957528651621e-08,3.62127481548419,1.36194058811584e-06,2.94230076564207e-06,0.000516594848210989,0.000408495156807781,10,757
2018,0.15,749,narrowleaf cottonwood,Populus angustifolia,-0.000215321997266991,-2.73633321717719,Decline,4.34104155766595e-05,0.44219776911606,0.00786899767598912,0.00569674263849657,-0.0564934934757341,-0.0339177421746835,1.00356176928217e-07,10.4133224376362,7.87825443389571e-06,2.765019580175e-06,0.000854275953899408,0.00107325341309804,16,207
2018,0.15,756,honey mesquite ,Prosopis glandulosa,-0.000907019237095916,-2.85709411826864,Decline,3.25835313439852e-05,0.0887519734836901,0.0317462148445273,0.0225930881329662,-0.0372627084939219,-0.00757062487069826,2.83445117614807e-07,2.10294888655064,1.84994999984711e-05,8.43985748404307e-06,0.000286725426488379,0.000372452989241963,75,1028
2018,0.15,757,velvet mesquite,Prosopis velutina,9.36420657285439e-05,1.65625849749158,Expand,3.19375461694632e-06,0.0609650886319038,0.00565383156496197,0.00663759251504162,0.0102096509055764,0.0099741584379918,4.91642144125018e-09,1.79146543200025,2.51527996680552e-07,3.16828459926107e-07,0.000169298542618561,0.00017060915363115,143,1854
2018,0.15,760,cherry and plum spp.,Prunus spp.,-0.0027044527195418,-10.3190155719481,Decline,0.000358818548337891,0.00632682108671275,0.0262084372359488,0,-0.103098802727807,-0.103851611683569,6.54948347156119e-07,0.000203623729520073,6.20776352385688e-05,0,9.30500675658963e-11,1.28725227425103e-07,2,22
2018,0.15,763,chokecherry,Prunus virginiana,-0.000143069974007145,-2.11841650581152,Decline,7.03171745448499e-05,0.904744189505536,0.00675362817532136,0.0054040872595999,-0.020056282251896,-0.0387446473103848,1.47470017780543e-07,24.4136387687622,6.34890371480401e-06,2.31562801557014e-06,0.00251086911570122,0.00140505290723333,14,117
2018,0.15,768,bitter cherry,Prunus emarginata,0.000389732821791423,4.24172990585091,Expand,3.11214472963158e-05,0.405232368228821,0.00918806313560505,0.0129484096187641,0.0560997729555422,0.0419400876539291,1.46884938269379e-07,24.903818886783,4.39886392662779e-06,5.94553011952771e-06,0.00265386345297039,0.00223998110451935,52,585
2018,0.15,801,California live oak,Quercus agrifolia,-0.000125421087693892,-1.13718654353627,Decline,4.1668440642134e-05,0.325501905323452,0.0110290689251276,0.00977928876892232,-0.0286174156129997,-0.0283626404334505,1.92351965240026e-07,11.7378674678066,3.20856144078603e-05,4.0442880155209e-06,0.000325825343864129,0.000315118818703122,97,428
2018,0.15,803,Arizona white oak,Quercus arizonica,-0.000242205007816552,-2.34984829696506,Decline,6.25728313063113e-06,0.0569807937777893,0.0103072614572341,0.00890606608544921,-0.0160521611217826,-0.0309015862324002,1.76489014483922e-08,1.46353480474645,8.97544710262304e-07,9.7272800229514e-07,0.000187198522266437,0.000138553294227421,187,1734
2018,0.15,805,canyon live oak,Quercus chrysolepis,0.000777990747605923,1.85807041949526,Expand,3.97757900543113e-05,0.10360161124633,0.0418708967885762,0.0498678804237505,0.00838294354041462,-0.0123247419789393,8.42546445836559e-08,0.571596079162425,1.23572297022413e-05,1.44596214864078e-05,5.4400143969157e-05,2.24015349281924e-05,474,207
2018,0.15,807,blue oak,Quercus douglasii,-0.00010084541695781,-0.899446144657344,Decline,1.55837834964755e-05,0.129422391234091,0.011211946102257,0.0102278502663337,-0.013377409670624,-0.0134295347522985,5.66810433827132e-08,3.90940679529645,6.7265695834207e-06,3.24579282249065e-06,0.000268924116711194,0.000278133271176641,164,899
2018,0.15,810,Emory oak,Quercus emoryi,-8.58825336745636e-05,-1.30682415543831,Decline,5.89094523110501e-06,0.0848724720858427,0.00657185079700021,0.00555944851478324,-0.0241957176703614,-0.00832236355608006,9.77083789322205e-09,2.02812884606983,6.5207441826655e-07,7.19648257181289e-07,0.00018827779259365,0.000160043607492212,107,1084
2018,0.15,811,Engelmann oak,Quercus engelmannii,3.43099219109276e-05,0.591853441402731,Expand,0,1.76643651140414e-08,0.00579703006028162,0.00614699126377309,0,0.00753879337423826,0,1.23234948271414e-16,0,6.78523558721237e-21,0,0,1,4
2018,0.15,814,Gambel oak,Quercus gambelii,-0.000215555517891947,-1.13591083265399,Decline,2.34024769191707e-06,0.0118595942403176,0.018976447067444,0.0169753624463428,-0.0135623741557356,-0.011813949732641,8.0232269657112e-09,0.206046426918774,7.15391608708467e-07,7.59425256897225e-07,1.97873040593218e-05,2.12012722604352e-05,901,5630
2018,0.15,815,Oregon white oak,Quercus garryana,-0.000145606917278178,-0.685377209819949,Decline,2.36884164489326e-05,0.108110736621014,0.0212447853812399,0.0197170621981234,-0.00693014674832979,-0.0115113900207143,1.20742402581754e-07,2.51492713846864,1.13726049338156e-05,1.15684893639248e-05,0.000250557068565075,6.67964912457187e-05,157,829
2018,0.15,818,California black oak,Quercus kelloggii,-0.000225062337918953,-1.83099527196834,Decline,1.23025386916053e-05,0.0721328980216796,0.0122918033358441,0.010077391782654,-0.0202238685877251,-0.019519297043432,1.97226196921358e-08,0.678019029169008,6.78774716189693e-06,2.40382627464743e-06,6.13945351547943e-05,6.05621590697337e-05,311,503
2018,0.15,821,California white oak,Quercus lobata,-0.00089148487725941,-6.30289624332582,Decline,3.24113634979054e-05,0.184478828196645,0.0141440512875872,0.00552200566042149,-0.0488709810899816,-0.0489525088920019,1.68611158489695e-07,5.46241600504151,1.16452416201861e-05,1.08766678346066e-05,0.000919402993515895,0.00101372015977618,21,619
2018,0.15,826,chinkapin oak,Quercus muehlenbergii,-0.00655263871675109,-23.1238683055507,Decline,0.00136297725686853,0.63157799975666,0.0283371217573411,0.00318985033550506,-0.100877192982456,-0.242168463693957,3.36421758108513e-05,7.22371901831224,0.00047478157674474,4.48126835626116e-06,0.0456375523763433,0.000125871710947679,2,72
2018,0.15,829,Mexican blue oak,Quercus oblongifolia,-0.000252418606949157,-3.62149165944175,Decline,6.11865470943167e-05,0.716703890677077,0.00697001762494924,0.00437512687239285,-0.0456930748946206,-0.0444828063398994,5.02520500314664e-08,6.89479592774665,2.3505656521179e-06,2.12170431147206e-06,0.000331444937960022,0.000352302394891408,10,54
2018,0.15,839,interior live oak,Quercus wislizeni,-0.000426623497610803,-1.11418624410683,Decline,0.000141308577197185,0.338359888575307,0.0382901422331593,0.0339096609947951,0.00153057495672987,-0.00722004335420674,1.1933454967296e-06,6.84206030853652,9.44040787284644e-05,3.23597620307034e-05,0.000584145975096839,0.000706757307165081,102,232
2018,0.15,843,silverleaf oak,Quercus hypoleucoides,-0.000874345760183092,-2.42750344420276,Decline,0.000106280316572732,0.277053249427971,0.0360183118286057,0.028369412891505,-0.0297950498483395,-0.0153816898401504,7.77964489296266e-07,5.28665039305376,7.49560765795883e-05,7.62308748242354e-05,0.000639017697790849,0.000555308127768311,30,267
2018,0.15,846,gray oak,Quercus grisea,0.000455805515547426,3.94361059669953,Expand,3.4249038284344e-05,0.358119118181183,0.011558076142936,0.0144969911373691,0.0508784897301219,0.0999585406358427,2.557560654172e-07,27.9630277052636,1.35150012786643e-05,8.42136542132947e-06,0.00300552842367245,0.00381846707137446,62,840
2018,0.15,847,netleaf oak,Quercus rugosa,0.000122333684524349,0.570353333005019,Expand,0.00010269104110028,0.494536726876188,0.0214487542099228,0.0240305788895877,0.0254853471220211,-0.00872364389073641,4.18839849035809e-07,9.7135947526747,3.29190503757484e-05,2.38771479030478e-05,0.000816565850917459,0.00173082490517602,15,155
2018,0.15,901,black locust,Robinia pseudoacacia,0.00202129892241043,Inf,Expand,0,,0,0.0196065995473812,Inf,Inf,0,,0,-1.42974141594987e-19,,,1,243
2018,0.15,974,Siberian elm,Ulmus pumila,0.00108006935458439,Inf,Stable,,,0,0.0104766727394686,Inf,Inf,-6.44212688145966e-22,,0,-4.12296120413418e-20,,,1,15
2018,0.15,981,California-laurel,Umbellularia californica,0.000643481730158532,1.6255919901232,Expand,4.61917464867943e-05,0.1235134497004,0.0395844550211989,0.0458798251794817,0.020084446089434,0.00925567132824553,2.38046402690605e-07,1.70200707131372,1.92980012726407e-05,2.72433319913173e-05,0.000386689830077922,0.000175477519037795,103,431
2018,0.15,990,desert ironwood,Olneya tesota,-0.00184762390917975,-10.4166666666667,Decline,0.000164546544424224,1.81259703913486e-08,0.0177371895281256,0,-0.105999470421697,-0.105770182214674,4.93784935492274e-06,5.99187626157372e-14,0.00045507219654968,0,2.12965538102909e-06,1.49265259008472e-06,3,703
2018,0.25,11,Pacific silver fir,Abies amabilis,-1.46406296025609e-05,-0.104785795835936,Decline,6.46570033788309e-06,0.0460593621472025,0.013971960117079,0.0138437260380396,-0.00128434933139415,-0.00130789413927064,2.20455309583383e-09,0.111872992782111,1.96100370380368e-07,2.16725947786417e-07,1.07209148412509e-05,1.08219550822948e-05,760,205
2018,0.25,15,white fir,Abies concolor,-0.000109992025620498,-0.73429200137874,Decline,1.57464846233442e-06,0.0102306692065436,0.0149793304862333,0.0140488936982855,-0.00794939387040426,-0.00603214140291903,2.05294460116282e-09,0.0866598810288571,1.46860865732379e-07,1.58411800758207e-07,9.51965738082392e-06,7.73702077110866e-06,1364,3183
2018,0.25,17,grand fir,Abies grandis,7.93181561008688e-05,0.78274594187242,Expand,1.58661464373042e-06,0.0164161974725723,0.0101333206418331,0.0108988799484266,0.00734333460093096,0.0070481129059021,1.54166825425752e-09,0.165041494733947,1.73451275491492e-07,1.4550849495419e-07,1.62068362633811e-05,1.64500762580551e-05,1277,2355
2018,0.25,18,corkbark fir,Abies lasiocarpa,0.000433007793967115,7.50397790815849,Expand,1.52783944459855e-05,0.319539096226255,0.00577037671574618,0.0095678254405252,0.0852702292068821,0.0514991817325498,5.29013870709689e-08,23.1398014476974,7.29668372770795e-07,1.22766708168058e-06,0.00277001851370134,0.00175551063406335,99,873
2018,0.25,19,subalpine fir,Abies lasiocarpa,-6.96846263450704e-05,-0.335424833829157,Decline,1.93276352476375e-06,0.00916822998918206,0.0207750349160382,0.0199901952100409,-0.00304043358822253,-0.00825541991504813,6.75996941930303e-09,0.152110182635434,6.13254452117784e-07,6.79808486678516e-07,1.94778048221128e-05,6.76594483645215e-06,2009,6954
2018,0.25,20,California red fir,Abies magnifica,-0.000827870484580994,-2.52142332967774,Decline,2.8264306355865e-05,0.0685837531097801,0.0328334585801902,0.0244827687400577,-0.0239614943043692,-0.025362173062857,4.15036437970543e-08,0.244372346080548,8.9733417381202e-06,4.8677307754536e-06,2.0480170104942e-05,2.52439070940256e-05,209,202
2018,0.25,21,Shasta red fir,Abies shastensis,0.000373188269186381,2.22335853107924,Expand,4.39561295078003e-05,0.302339143842644,0.0167848893450951,0.0206103193287665,0.0246975344935511,0.0233529881065835,1.37097745106631e-07,6.48604834044685,1.036388741094e-05,5.7450969461098e-06,0.000582181715162399,0.000735713765729125,117,275
2018,0.25,22,noble fir,Abies procera,0.00019004669782745,1.30783281096904,Expand,2.4695672751085e-05,0.180715142459712,0.0145314214656104,0.016484791828261,0.0317228730573411,0.00675698735899846,4.26395542465489e-08,2.28328446423896,2.82509961719672e-06,3.12005531384553e-06,0.000926662752363772,0.000170440494408229,154,271
2018,0.25,41,Port-Orford-cedar,Chamaecyparis lawsoniana,-0.000227033375898579,-1.93952003542284,Decline,2.82444245859929e-05,0.208802260786103,0.0117056473638893,0.00942119102443059,-0.0191966099926884,-0.0171742313405952,6.80271175744698e-08,3.71780836265785,6.65968335910613e-06,3.47792048361931e-06,0.000361769586526625,0.000390819945894188,35,330
2018,0.25,42,Alaska yellow-cedar,Chamaecyparis nootkatensis,-0.000319457000286125,-1.24259609178636,Decline,6.38058730105493e-05,0.211823413233014,0.0257088367167542,0.0224961538651295,-0.0176444402779857,0.0099568165999038,2.83577767227781e-07,3.12535094999881,6.86475820105861e-05,2.63465361403324e-05,0.000349571844212935,0.000370968639967557,51,270
2018,0.25,51,Arizona cypress,Cupressus arizonica,-0.00182339542017853,-4.15919181786027,Decline,0.000199433864931486,0.487167331290808,0.0438401377005158,0.0250907624785602,-0.0267172234395135,-0.0541545468487124,1.53830514620758e-06,9.17911891913605,0.000158666456685058,0.000298893573427884,0.00132417319977515,5.15912332687679e-05,6,151
2018,0.25,52,Baker or Modoc cypress,Cupressus bakeri,0.00240542195115898,Inf,Stable,,,0,0.0250163882920533,Inf,Inf,-6.44807297918837e-21,,0,-8.25353341336112e-19,,,1,10
2018,0.25,54,Monterey cypress,Cupressus macrocarpa,-0.00163567729363061,-10.4166666666667,Decline,0,2.45803337262503e-07,0.0157025020188539,0,-0.104166666666667,-0.104166666666667,0,5.48610267782812e-14,1.73145662750297e-19,0,9.84614811946448e-18,-7.43164488586567e-18,1,6
2018,0.25,55,Sargent's cypress,Cupressus sargentii,0.00949316838218581,35.4603055548225,Expand,0.00275880082658024,20.6387553714085,0.0267712537544527,0.116856698625368,0.304563583296251,0.317088927287776,7.6394048101032e-05,4275.48941715852,0.000610914445662553,0.0034115911295264,0.320573175797492,0.35107776863339,2,41
2018,0.25,58,Pinchot juniper,Juniperus pinchotii,0.00685456100052611,20.2744646087054,Stable,,,0.0338088385208599,0.0982417119258053,0.212765957446808,0.200261805677666,-1.45044284512129e-20,-1.26893716635085e-13,0,0,0,-3.28930829554672e-17,1,33
2018,0.25,59,redberry juniper,Juniperus coahuilensis,0.000480113454762362,7.38059372177589,Expand,9.28873080975186e-06,0.204223379146586,0.00650507903376151,0.0111549561626534,0.068204359802225,0.0787779006508617,1.85876978472309e-08,8.98511760320708,9.0972613261499e-07,7.8181618111678e-07,0.00081563094100787,0.000938691398729062,54,830
