YEAR,SPCD,COMMON_NAME,SCIENTIFIC_NAME,FSI,PERC_FSI,FSI_STATUS,FSI_INT,PERC_FSI_INT,PREV_RD,CURR_RD,TPA_RATE,BA_RATE,FSI_VAR,PERC_FSI_VAR,PREV_RD_VAR,CURR_RD_VAR,TPA_RATE_VAR,BA_RATE_VAR,nPlots,N
2018,312,bigleaf maple,Acer macrophyllum,0.00128157538014895,1.82384642548733,Expand,1.47823645874559e-05,0.0216151017853433,0.0702677244223846,0.082977491883953,0.00594366580489274,0.0193223832277329,3.38220786416034e-08,0.0723147761506721,1.38035360651672e-05,1.85938991684199e-05,5.37278481280981e-05,1.25088554442804e-05,949,597
2018,313,boxelder,Acer negundo,0.000582183109336018,0.713977452146061,Expand,0.000117737891593225,0.146968276858035,0.0815408256361742,0.0867498159757247,-0.0194879496338468,-0.00261763426382752,3.04051076466472e-06,4.73763110235295,0.000689175154834875,0.000890498679588721,0.000367950193436009,0.000438782264436727,19,845
2018,320,Norway maple,Acer platanoides,0.00060788992703111,8.58995260701692,Expand,0,9.46971773768711e-08,0.00707675530752684,0.0129732875997286,0,0.118671248568156,0,2.68996338608264e-14,1.72434712376559e-20,-6.89738849506238e-20,0,-1.41723306551732e-17,1,14
2018,321,Rocky Mountain maple,Acer glabrum,-0.00419438496964495,-10.0659820188389,Decline,5.14975127839582e-05,0.00333717091161707,0.0416689098171941,0,-0.100477084929194,-0.100698237551626,1.88866238784909e-07,0.000793119672463712,1.84551473173686e-05,0,7.93891141833788e-08,2.06095417147489e-07,291,276
2018,322,bigtooth maple,Acer grandidentatum,0.00110746208135262,0.684408367839399,Expand,2.7962127691426e-05,0.0180654915357055,0.161813053929886,0.173116094104883,-0.013479382097116,0.0125786404128517,2.95247023246398e-07,0.123238006221703,0.000309489524099258,0.000319580579287652,1.04803696410758e-05,1.49238016739042e-05,155,1453
2018,333,California buckeye,Aesculus californica,-0.00021829720552373,-0.403709292307161,Decline,9.71729562976633e-05,0.175014346210594,0.0540728711683058,0.0515036998140697,-0.0189497301246125,0.00350828276932724,1.81793630766291e-06,5.8970543760541,0.00047061717134182,0.000399047793661918,0.000563071513758989,0.000625257323184832,87,742
2018,341,ailanthus,Ailanthus altissima,0.000315171913625379,26.1588400438316,Expand,0.000109384761985009,23.1085020634893,0.00120483902610849,0.0045256358617762,7.74919825097309,-0.0877030264596457,6.0865463425693e-08,2716.44471048364,2.12410561048904e-06,9.87089781828569e-07,125.940940837888,0.000483768610294421,2,22
2018,351,red alder,Alnus rubra,0.00131987544224199,1.42279495272395,Expand,2.00347563617481e-05,0.024294313905275,0.0927663849042394,0.106012906301406,-0.00546871966779766,0.0109455283267536,7.38298620982422e-08,0.108560842162269,3.3113540149049e-05,3.13636299218864e-05,6.32976052923661e-05,1.27488679847706e-05,1275,709
2018,352,white alder,Alnus rhombifolia,-0.000359756252093593,-0.754589160289585,Decline,9.91243667313384e-05,0.202535274027751,0.0476757778968799,0.043842726065607,-0.00714122851525327,-0.0218684102768941,1.27781362628838e-06,5.3346755018734,5.4423665746812e-05,9.17971688870454e-05,0.00442492684391082,0.000124158130862771,78,502
2018,353,Arizona alder,Alnus oblongifolia,0.000291188676931499,0.476266787755755,Expand,0.00027073076261569,0.429215341716978,0.0611398242366693,0.0613270468702819,0.116893056399635,-0.00492850152106222,2.73937950606434e-06,6.88537285137381,0.00024219524183404,0.000749321514626542,0.0224711275373458,0.00022887242119326,5,146
2018,361,Pacific madrone,Arbutus menziesii,0.000223136737756439,0.284664919544247,Expand,9.23079758978592e-06,0.0119422577619013,0.0783857519618801,0.0806282186287793,0.000883017905666053,0.00320376928574587,7.24381322236545e-09,0.012124439459172,1.03294091789777e-05,1.0613365916413e-05,1.01895096354326e-05,1.53025191238038e-06,806,329
2018,362,Arizona madrone,Arbutus arizonica,-0.000998035867710062,-3.05754156495489,Decline,0.000346981635956086,0.864325787469573,0.0326417759663322,0.0222882788048613,-0.0418302911843001,-0.0284067672134264,2.24301075275871e-06,13.9178873159698,0.000319872599212268,0.00019810714556705,0.00159489577083824,0.00165102614920533,6,74
2018,374,water birch,Betula occidentalis,0.00165896490361556,13.4093838924141,Expand,0.000116630014043594,1.31865461083325,0.0123716713379655,0.0294651724563414,0.147859302982367,0.132657366036897,1.0041396809915e-06,128.361738108487,2.29129964577015e-05,8.0821753971145e-05,0.0163206766984817,0.0134271406010075,25,286
2018,375,paper birch,Betula papyrifera,1.07684662461797e-05,0.0189381838041758,Stable,2.45779482545515e-05,0.043244116479618,0.0568611349299786,0.0567392176961759,0.0164277749160629,-0.0145951473966816,2.16154684321398e-07,0.669156124887807,5.48038124762433e-05,6.56746485257163e-05,0.000308547538389246,2.33838938463705e-05,147,1377
2018,431,"giant chinkapin, golden chinkapin",Chrysolepis chrysophylla,0.000308679815085957,0.65542793245653,Expand,1.67644651987728e-05,0.0368449444639241,0.0470959200547086,0.050178716223261,0.0138603508837152,0.00224799223854474,2.20638065798688e-08,0.106575369475511,1.00635492537581e-05,1.06241644880354e-05,6.22988449772099e-05,2.78557158881714e-05,420,304
2018,461,sugarberry,Celtis laevigata,0.00259274537432065,5.23168493200135,Expand,0.000131070535828515,0.355314550899295,0.0495585152397319,0.0769791700480581,0.0289672738551212,0.399384193863249,5.07906273914256e-07,3.73249654208421,0.00093814220092684,0.00143253010331214,4.7445636779529e-05,0.195142156040654,3,116
2018,462,hackberry,Celtis occidentalis,0.00196152745039566,Inf,Expand,0,,0,0.0068653460763848,Inf,Inf,0,,0,-1.98749468247865e-20,,,1,13
2018,475,curlleaf mountain-mahogany,Cercocarpus ledifolius,-0.00313086894667037,-2.85639858380935,Decline,2.56754667571011e-05,0.0192626004466428,0.109608965794087,0.0784693154807211,-0.0352926811791743,-0.0391865705531793,8.85945958462346e-07,0.498655219528605,7.84345245790188e-05,4.31499203289351e-05,3.45953807900828e-05,4.33229555674373e-05,907,5165
2018,492,Pacific dogwood,Cornus nuttallii,0.000444215169821376,1.59199391834736,Expand,1.81879836921752e-05,0.0726551618568306,0.0279030695219308,0.0324593484451338,0.00316971460866505,-0.0126736334684941,5.3181993844763e-08,0.848649681112646,8.32036979985897e-06,6.78990140975664e-06,0.000123642308236518,0.00011660252572439,206,620
2018,510,eucalyptus spp.,Eucalyptus spp.,0,,Stable,0,,0,0,,,0,,0,0,,,0,11
2018,511,Tasmanian bluegum,Eucalyptus globulus,0.000145795690245875,1.53037813174428,Expand,1.59713254547193e-05,0.011063561872843,0.00952677558713553,0.0109892811982948,0,0.0199285625135025,2.56035831624451e-09,0.00122859506602062,1.05536564937028e-05,1.40704004324692e-05,0,2.90087839868843e-07,2,41
2018,540,ash spp.,Fraxinus spp.,-0.00641177514991025,-10.4310597237594,Decline,0.00220669882300771,0.0450389608028037,0.0614681088950706,0,-0.105048228271288,-0.103470864281323,4.50721559455061e-05,0.0187758206535268,0.00404072661835051,0,2.1661940395317e-07,1.95095165837215e-06,3,38
